Frame Number,Moving Density,Queue Density
607,4,4490
608,17,4497
609,10,4468
610,11,4003
611,6,4423
612,9,4411
613,1,4447
614,10,4495
615,8,4500
616,9,4500
617,16,4529
618,2,4529
619,18,4219
620,11,4505
621,0,4522
622,17,4450
623,17,4624
624,2,4626
625,4,4682
626,12,4359
627,0,4707
628,7,4393
629,11,4748
630,2,4765
631,14,4623
632,15,4802
633,0,4817
634,3,4848
635,3,4890
636,2,4898
637,4,4629
638,12,4941
639,0,4955
640,5,4964
641,7,4991
642,3,5010
643,2,5019
644,20,5060
645,9,5047
646,14,5090
647,8,5130
648,0,4831
649,8,5154
650,4,5165
651,0,5165
652,7,5147
653,9,5167
654,4,5149
655,5,5144
656,6,5130
657,0,5127
658,2,5095
659,2,5091
660,0,5094
661,1,5118
662,8,5125
663,0,5127
664,0,5143
665,2,5149
666,6,5159
667,10,5189
668,0,4956
669,1,5187
670,3,5147
671,0,4894
672,0,5159
673,0,4886
674,5,5122
675,1,5101
676,6,5063
677,2,5051
678,0,5061
679,0,4837
680,0,4815
681,0,5015
682,6,5027
683,0,3917
684,3,5012
685,0,4803
686,0,4998
687,4,5006
688,0,5028
689,10,4998
690,0,5011
691,0,5012
692,0,5017
693,0,5016
694,0,5005
695,2,4674
696,0,4707
697,0,4693
698,0,4709
699,0,4965
700,3,4960
701,0,4924
702,0,4922
703,0,4668
704,0,4897
705,0,4661
706,0,4921
707,0,4896
708,0,4891
709,0,4888
710,0,4860
711,0,4872
712,0,4878
713,0,4881
714,0,4873
715,0,4877
716,0,4879
717,0,4581
718,0,4425
719,0,4879
720,0,4772
721,0,4493
722,0,4790
723,0,4474
724,0,4773
725,0,4791
726,0,4806
727,0,4736
728,0,4822
729,0,4312
730,0,4809
731,0,4792
732,0,4473
733,0,4777
734,0,4467
735,0,4767
736,0,4769
737,0,4759
738,0,4753
739,0,4768
740,0,4756
741,0,4761
742,0,4754
743,0,4755
744,0,4445
745,0,4704
746,0,4572
747,0,4710
748,0,4715
749,0,4379
750,0,3652
751,0,4694
752,0,4691
753,0,4685
754,0,4580
755,0,4586
756,0,4360
757,0,4690
758,0,4690
759,0,4373
760,0,4685
761,0,4356
762,0,4680
763,0,4196
764,0,4676
765,0,4679
766,0,4681
767,0,4675
768,0,4345
769,0,4674
770,0,4583
771,0,4587
772,0,4246
773,0,4246
774,0,4599
775,0,4606
776,0,4608
777,0,4287
778,0,4617
779,0,4616
780,0,4615
781,0,4625
782,0,4620
783,0,4621
784,0,4287
785,0,4608
786,0,4603
787,0,4578
788,0,4585
789,0,4591
790,2,4577
791,1,4562
792,6,4548
793,1,4543
794,2,4525
795,7,4541
796,4,4558
797,3,4596
798,4,4420
799,5,4604
800,17,4645
801,3,4657
802,17,4327
803,9,4734
804,0,4763
805,7,4773
806,20,4469
807,0,4807
808,7,4830
809,3,4854
810,0,4854
811,6,4591
812,2,4878
813,4,4863
814,7,5016
815,0,4929
816,0,4647
817,4,4645
818,0,4656
819,0,4933
820,0,4876
821,0,4861
822,0,4858
823,0,4836
824,0,4856
825,0,4865
826,0,4579
827,4,4883
828,0,4884
829,0,4954
830,0,4869
831,0,4602
832,0,4981
833,0,4894
834,0,4893
835,0,4196
836,0,4893
837,0,4891
838,0,4893
839,0,4900
840,0,4902
841,0,4910
842,0,4910
843,0,4627
844,0,4808
845,0,4892
846,0,4908
847,0,4914
848,0,5028
849,0,4905
850,0,4918
851,0,4907
852,0,5027
853,0,4907
854,0,4919
855,0,4907
856,0,4907
857,0,4628
858,0,4919
859,0,4936
860,0,4933
861,0,4633
862,0,4629
863,0,4913
864,0,5032
865,0,4925
866,0,4928
867,0,4928
868,0,5049
869,0,4639
870,0,4616
871,0,5046
872,0,5054
873,0,4939
874,0,4449
875,0,5069
876,0,4464
877,0,4945
878,0,4951
879,0,4950
880,0,4932
881,0,4938
882,0,4643
883,0,4645
884,0,4628
885,0,4938
886,0,4932
887,0,4937
888,0,4944
889,0,4934
890,0,4942
891,0,4929
892,0,4929
893,0,4946
894,0,4945
895,0,4956
896,0,4957
897,0,4666
898,0,4954
899,0,4964
900,0,4966
901,0,4968
902,0,4967
903,0,4961
904,0,4960
905,0,4941
906,0,4653
907,0,4945
908,0,4934
909,0,4942
910,0,4933
911,0,4937
912,0,4934
913,0,4935
914,0,4932
915,0,4934
916,0,4314
917,0,4913
918,0,4903
919,0,4904
920,0,4889
921,0,4897
922,0,4891
923,0,4762
924,0,4898
925,0,4895
926,0,4977
927,0,4875
928,0,4877
929,0,4879
930,0,4855
931,0,4539
932,0,4950
933,0,4854
934,0,4857
935,0,4546
936,0,4864
937,0,4870
938,0,4861
939,0,4866
940,0,4863
941,0,4858
942,0,4865
943,0,4873
944,0,3618
945,0,4583
946,0,4586
947,0,4861
948,0,4865
949,0,4605
950,0,4610
951,0,5007
952,0,4883
953,0,4621
954,0,4900
955,0,4858
956,0,4856
957,0,4563
958,0,4850
959,0,4846
960,0,4568
961,0,4857
962,0,4597
963,0,4985
964,0,4881
965,0,4881
966,0,4868
967,0,4864
968,0,4607
969,0,4887
970,0,4624
971,0,4892
972,0,4614
973,0,4972
974,0,4891
975,0,4606
976,0,4890
977,0,4875
978,0,4885
979,0,4895
980,0,4937
981,0,4875
982,0,4872
983,0,4880
984,0,4878
985,0,4590
986,0,4873
987,0,4784
988,0,4895
989,0,4883
990,0,4967
991,0,4877
992,0,4882
993,0,4883
994,0,4885
995,0,4876
996,0,4880
997,0,4883
998,0,4887
999,0,4884
1000,0,4885
1001,0,4887
1002,0,4891
1003,0,4902
1004,0,4904
1005,0,4859
1006,0,4863
1007,0,4592
1008,0,4877
1009,0,4990
1010,0,4872
1011,0,4837
1012,0,4857
1013,0,4859
1014,0,4576
1015,0,4848
1016,0,4843
1017,0,4856
1018,0,4856
1019,0,4846
1020,0,4845
1021,0,4854
1022,0,3563
1023,0,4862
1024,0,4869
1025,0,4866
1026,0,4872
1027,0,4871
1028,0,4872
1029,0,4874
1030,0,4867
1031,0,4877
1032,0,4873
1033,0,4602
1034,0,4877
1035,0,4868
1036,0,4397
1037,0,4834
1038,0,4842
1039,0,4844
1040,0,4837
1041,0,4969
1042,0,4838
1043,0,4574
1044,0,4753
1045,0,4849
1046,0,4975
1047,0,4857
1048,0,4842
1049,0,4584
1050,0,4568
1051,0,4582
1052,0,3620
1053,0,4860
1054,0,4872
1055,0,4875
1056,0,4876
1057,0,4891
1058,0,4597
1059,0,4595
1060,0,4590
1061,0,4873
1062,0,4864
1063,0,4866
1064,0,4872
1065,0,4571
1066,0,4879
1067,0,4971
1068,0,4877
1069,0,4875
1070,0,4877
1071,0,4880
1072,0,4877
1073,0,4882
1074,0,4881
1075,0,4895
1076,0,4908
1077,0,4892
1078,0,4890
1079,0,4595
1080,0,4596
1081,0,4880
1082,0,3741
1083,0,4872
1084,0,4876
1085,0,4883
1086,0,4609
1087,0,4861
1088,0,4864
1089,0,4869
1090,0,4857
1091,0,4851
1092,0,4858
1093,0,4977
1094,0,4856
1095,0,4968
1096,0,4862
1097,0,4862
1098,0,4599
1099,0,4867
1100,0,4869
1101,0,4874
1102,0,4601
1103,0,4878
1104,0,4878
1105,0,4611
1106,0,4884
1107,0,4887
1108,0,4886
1109,0,4891
1110,0,4890
1111,0,4852
1112,0,4862
1113,0,4859
1114,0,4858
1115,0,4856
1116,0,4850
1117,0,4858
1118,0,4950
1119,0,4869
1120,0,4865
1121,0,4869
1122,0,4972
1123,0,4878
1124,0,4868
1125,0,4601
1126,0,4972
1127,0,4874
1128,0,4884
1129,0,4618
1130,0,4881
1131,0,4611
1132,0,4871
1133,0,4876
1134,0,4447
1135,0,4615
1136,0,4885
1137,0,4888
1138,0,4036
1139,0,4874
1140,0,4885
1141,0,4896
1142,0,4888
1143,0,4897
1144,0,4898
1145,0,4908
1146,0,4905
1147,0,4911
1148,0,4908
1149,0,4915
1150,0,5012
1151,0,4918
1152,0,4913
1153,0,4907
1154,0,4907
1155,0,4917
1156,0,4918
1157,0,4917
1158,0,5009
1159,0,4902
1160,0,4906
1161,0,4901
1162,0,4915
1163,1,4904
1164,0,5030
1165,0,4934
1166,0,4661
1167,0,4946
1168,0,4938
1169,0,4938
1170,0,4947
1171,0,4940
1172,0,4947
1173,0,5062
1174,0,4949
1175,0,4951
1176,0,4946
1177,0,4939
1178,0,4939
1179,0,4917
1180,0,4924
1181,0,4924
1182,0,4931
1183,0,4939
1184,0,4931
1185,0,4948
1186,0,4852
1187,0,4857
1188,0,4976
1189,0,4844
1190,0,4843
1191,0,4586
1192,0,4970
1193,0,4859
1194,0,4754
1195,0,4856
1196,0,4864
1197,0,4608
1198,0,4976
1199,0,4591
1200,0,4599
1201,0,4875
1202,0,4875
1203,0,4737
1204,0,4863
1205,0,4872
1206,0,4866
1207,0,4878
1208,0,4885
1209,0,4874
1210,0,4879
1211,2,4870
1212,0,4877
1213,0,4975
1214,0,4025
1215,1,4866
1216,0,4594
1217,0,4873
1218,0,4873
1219,0,4880
1220,0,4888
1221,0,4903
1222,0,4900
1223,0,4614
1224,0,4903
1225,0,4905
1226,0,5007
1227,0,4631
1228,0,4918
1229,0,4919
1230,0,4806
1231,0,4648
1232,0,4650
1233,0,5026
1234,0,4926
1235,0,4928
1236,1,4903
1237,0,4895
1238,0,4911
1239,0,4628
1240,0,4917
1241,0,4928
1242,0,4492
1243,0,4654
1244,0,4177
1245,0,4921
1246,0,4924
1247,0,4670
1248,0,5033
1249,0,4915
1250,0,4903
1251,0,5021
1252,0,4897
1253,0,4898
1254,2,4893
1255,0,4906
1256,0,4902
1257,0,4908
1258,0,4029
1259,0,4919
1260,0,4918
1261,2,4859
1262,0,4861
1263,0,4862
1264,0,4867
1265,0,4888
1266,0,4876
1267,0,4887
1268,0,4891
1269,0,4890
1270,0,4906
1271,0,4901
1272,0,4909
1273,0,4906
1274,0,4909
1275,0,4914
1276,0,4907
1277,0,4922
1278,0,4935
1279,0,4935
1280,0,4935
1281,0,4926
1282,0,5000
1283,0,4927
1284,0,4927
1285,0,4922
1286,8,4879
1287,0,4887
1288,0,4892
1289,0,4889
1290,0,4897
1291,0,4966
1292,0,4909
1293,0,4611
1294,0,4921
1295,0,4298
1296,0,3706
1297,0,4953
1298,0,4949
1299,0,4648
1300,0,4953
1301,0,4958
1302,0,4951
1303,4,4958
1304,0,4957
1305,0,4664
1306,0,4965
1307,0,4672
1308,0,5046
1309,1,4971
1310,0,4970
1311,0,4897
1312,0,4885
1313,0,4947
1314,0,4957
1315,0,4925
1316,0,4921
1317,0,4919
1318,0,4917
1319,0,4594
1320,0,4915
1321,0,4907
1322,0,4904
1323,0,4965
1324,0,4908
1325,0,3745
1326,0,4898
1327,0,4903
1328,0,4898
1329,0,4901
1330,0,4903
1331,0,4902
1332,0,4912
1333,0,4909
1334,0,4608
1335,0,4910
1336,1,4884
1337,0,4897
1338,0,4619
1339,0,4966
1340,0,4596
1341,0,4204
1342,0,4892
1343,0,4905
1344,0,4968
1345,0,4910
1346,0,4922
1347,0,4923
1348,0,4928
1349,0,4926
1350,0,4946
1351,0,4938
1352,0,4936
1353,0,3699
1354,0,4926
1355,0,4935
1356,0,4668
1357,0,4684
1358,0,3802
1359,0,4971
1360,0,4973
1361,0,4906
1362,0,4892
1363,0,4912
1364,0,4919
1365,0,4908
1366,0,4895
1367,0,4893
1368,0,4895
1369,0,4901
1370,0,4896
1371,0,4891
1372,0,4891
1373,0,4768
1374,0,4895
1375,0,4907
1376,0,4914
1377,0,4914
1378,0,4911
1379,0,4909
1380,0,4910
1381,0,4924
1382,0,4922
1383,0,5004
1384,0,4905
1385,0,4901
1386,1,4849
1387,0,4840
1388,0,4856
1389,0,4857
1390,0,4853
1391,0,4871
1392,0,3637
1393,0,4968
1394,0,4960
1395,0,4867
1396,0,4864
1397,0,4850
1398,0,4854
1399,0,4849
1400,0,4847
1401,0,4842
1402,0,4847
1403,0,4848
1404,0,4844
1405,0,4848
1406,0,4847
1407,0,4859
1408,0,4847
1409,0,4547
1410,0,4849
1411,0,4487
1412,0,4792
1413,0,4176
1414,0,4801
1415,0,4505
1416,0,4808
1417,0,4802
1418,0,4810
1419,0,4797
1420,0,4806
1421,0,4824
1422,0,4533
1423,0,4843
1424,0,4725
1425,0,4819
1426,0,4827
1427,0,4300
1428,0,4825
1429,0,4812
1430,0,4806
1431,0,4816
1432,0,4825
1433,0,4826
1434,0,4828
1435,0,4519
1436,10,4751
1437,0,4766
1438,0,4781
1439,0,4777
1440,0,4779
1441,0,4803
1442,1,4792
1443,1,4527
1444,1,4797
1445,0,4494
1446,0,4812
1447,0,4856
1448,0,3839
1449,1,4789
1450,0,4841
1451,0,4893
1452,0,4832
1453,0,4843
1454,0,4847
1455,2,4853
1456,3,4837
1457,2,4846
1458,1,4852
1459,0,4855
1460,1,4827
1461,5,4847
1462,2,4842
1463,1,4859
1464,0,4871
1465,0,4974
1466,1,4931
1467,5,4937
1468,11,4926
1469,3,4947
1470,7,4957
1471,5,4953
1472,0,4907
1473,4,4899
1474,8,4905
1475,6,4942
1476,11,4932
1477,5,4911
1478,6,4903
1479,5,4603
1480,4,4855
1481,0,4596
1482,8,4751
1483,13,4508
1484,4,4650
1485,3,4596
1486,2,4557
1487,5,4522
1488,7,4485
1489,10,4418
1490,16,4082
1491,11,4308
1492,11,4249
1493,0,4206
1494,7,4139
1495,3,4145
1496,1,4160
1497,12,4089
1498,7,4083
1499,0,4138
1500,7,4145
1501,15,3805
1502,0,4043
1503,13,4218
1504,14,4300
1505,0,4269
1506,6,3994
1507,16,4314
1508,0,4242
1509,9,4274
1510,14,4374
1511,10,4405
1512,10,4376
1513,29,4440
1514,13,4466
1515,27,4554
1516,11,4264
1517,7,4547
1518,20,4572
1519,19,4576
1520,8,4573
1521,20,4559
1522,20,4584
1523,6,4551
1524,35,4562
1525,9,4294
1526,5,4561
1527,9,4263
1528,7,4387
1529,7,4465
1530,23,4165
1531,5,4425
1532,4,4095
1533,14,4110
1534,17,4313
1535,15,4339
1536,18,4252
1537,10,4332
1538,6,4017
1539,29,4298
1540,17,4331
1541,30,4312
1542,32,4346
1543,29,4366
1544,13,4391
1545,39,4405
1546,18,4416
1547,27,4445
1548,28,4447
1549,35,3996
1550,3,4390
1551,21,4327
1552,24,4259
1553,21,4290
1554,41,3750
1555,40,4276
1556,13,4305
1557,23,4335
1558,23,4373
1559,6,4410
1560,16,4333
1561,18,4445
1562,29,4589
1563,43,4642
1564,60,4635
1565,9,4608
1566,19,4575
1567,26,4508
1568,23,4474
1569,17,4346
1570,23,4347
1571,16,4378
1572,2,4191
1573,24,4387
1574,8,4418
1575,12,4466
1576,13,4460
1577,8,4431
1578,10,4102
1579,23,4358
1580,18,4413
1581,13,4469
1582,15,4491
1583,8,4476
1584,2,4522
1585,12,4263
1586,5,4602
1587,6,3237
1588,9,4661
1589,7,4669
1590,24,4661
1591,5,4551
1592,16,4721
1593,17,4482
1594,33,4737
1595,17,4719
1596,25,4787
1597,34,4822
1598,1,4888
1599,13,4849
1600,18,4734
1601,7,4887
1602,22,4973
1603,16,4976
1604,7,5025
1605,13,4962
1606,18,4882
1607,7,4856
1608,35,4768
1609,16,4745
1610,14,4758
1611,21,4740
1612,23,4751
1613,4,4791
1614,0,4861
1615,24,4960
1616,11,4899
1617,6,4931
1618,14,4926
1619,9,4653
1620,13,4869
1621,19,4831
1622,21,4813
1623,18,4683
1624,12,4580
1625,9,4597
1626,9,4464
1627,6,4177
1628,17,4346
1629,18,4315
1630,12,4345
1631,25,4373
1632,12,4346
1633,12,4422
1634,5,4473
1635,13,4556
1636,22,4493
1637,15,4233
1638,6,4574
1639,11,4577
1640,13,4628
1641,24,4598
1642,20,4596
1643,14,4684
1644,21,4539
1645,10,4495
1646,10,4431
1647,32,4394
1648,28,4382
1649,5,4350
1650,30,4452
1651,48,4323
1652,40,4578
1653,30,4381
1654,42,4440
1655,36,4466
1656,25,4406
1657,45,4494
1658,18,4521
1659,28,4519
1660,21,4659
1661,11,4445
1662,13,4430
1663,25,4574
1664,27,4434
1665,12,4350
1666,12,4345
1667,21,4366
1668,20,4459
1669,19,4397
1670,29,4385
1671,29,4334
1672,9,4247
1673,12,4294
1674,14,4296
1675,5,4310
1676,20,4351
1677,13,4406
1678,1,4447
1679,21,4387
1680,19,4206
1681,14,4179
1682,31,3118
1683,13,3832
1684,11,3956
1685,16,3644
1686,11,3792
1687,7,3724
1688,11,3507
1689,27,3951
1690,16,4095
1691,14,4158
1692,13,4182
1693,24,4232
1694,21,4257
1695,24,4321
1696,16,4322
1697,4,4309
1698,6,4379
1699,10,4364
1700,12,4084
1701,2,4347
1702,5,4325
1703,19,4368
1704,3,4350
1705,14,4394
1706,16,4413
1707,8,3540
1708,19,4326
1709,14,4387
1710,19,4372
1711,27,4305
1712,0,3572
1713,18,3563
1714,14,4332
1715,13,4203
1716,23,4394
1717,28,4436
1718,0,3905
1719,18,4464
1720,5,3936
1721,9,3864
1722,8,3917
1723,16,4311
1724,2,3879
1725,5,4288
1726,7,3948
1727,2,3903
1728,9,4254
1729,20,4219
1730,8,4190
1731,19,4236
1732,7,4218
1733,0,3970
1734,18,4232
1735,27,4194
1736,15,4138
1737,31,4032
1738,36,3989
1739,16,4047
1740,36,4031
1741,26,3946
1742,0,3865
1743,11,3997
1744,12,3987
1745,13,3986
1746,12,3968
1747,22,3959
1748,16,3910
1749,18,3823
1750,14,3888
1751,14,3862
1752,6,3768
1753,9,3755
1754,2,3748
1755,16,3762
1756,22,3828
1757,7,3884
1758,19,3988
1759,15,3896
1760,9,4065
1761,9,4138
1762,6,4146
1763,9,4121
1764,13,4215
1765,9,4258
1766,25,4265
1767,21,4385
1768,29,4397
1769,4,4420
1770,16,4389
1771,7,4363
1772,26,4334
1773,29,4322
1774,36,4485
1775,20,4144
1776,35,4461
1777,12,4236
1778,36,4353
1779,6,4384
1780,9,4177
1781,0,4147
1782,4,4242
1783,25,4121
1784,19,4138
1785,4,4137
1786,0,4127
1787,23,4116
1788,8,3959
1789,13,4169
1790,9,3970
1791,3,4200
1792,5,4197
1793,7,4222
1794,14,4197
1795,0,4317
1796,23,3547
1797,17,4186
1798,6,4214
1799,9,4241
1800,12,4366
1801,10,4357
1802,4,4408
1803,9,4323
1804,7,4322
1805,10,4369
1806,3,4293
1807,6,4293
1808,4,4214
1809,21,4430
1810,7,4310
1811,2,4468
1812,8,4507
1813,8,4531
1814,18,4443
1815,32,4426
1816,38,4370
1817,29,4377
1818,13,4439
1819,15,4376
1820,6,4370
1821,22,4403
1822,7,4434
1823,14,4518
1824,22,4520
1825,12,4454
1826,6,4152
1827,17,4358
1828,14,4406
1829,0,4379
1830,11,4419
1831,9,4323
1832,7,4178
1833,0,4377
1834,3,4346
1835,4,4129
1836,5,4280
1837,4,4243
1838,10,4181
1839,8,4211
1840,16,4251
1841,4,4275
1842,6,4471
1843,27,4215
1844,17,4466
1845,10,4484
1846,15,4386
1847,10,4128
1848,11,4362
1849,13,4289
1850,4,4289
1851,7,4247
1852,0,4242
1853,2,4260
1854,6,4340
1855,8,4072
1856,7,4388
1857,8,4414
1858,5,4506
1859,4,4516
1860,7,4581
1861,11,4661
1862,4,4604
1863,14,4584
1864,15,4508
1865,11,4467
1866,20,4350
1867,10,4170
1868,8,4053
1869,16,4074
1870,13,4215
