Frame Number,Moving Density,Queue Density
455,164,4455
456,0,4449
457,90,4460
458,75,4458
459,0,4467
460,29,4476
461,1,4447
462,0,4443
463,0,4432
464,1,4423
465,0,4433
466,0,4422
467,0,4429
468,0,4420
469,0,4411
470,5,4333
471,0,4339
472,0,4347
473,0,4343
474,0,4373
475,0,4347
476,0,4354
477,0,4352
478,0,4343
479,0,4341
480,0,4346
481,0,4320
482,0,4327
483,0,4314
484,0,4330
485,0,4342
486,0,4326
487,0,4310
488,0,4302
489,0,4310
490,0,4311
491,0,4311
492,0,4291
493,0,4301
494,0,4316
495,0,4249
496,0,4277
497,0,4266
498,0,4264
499,22,4260
500,30,4249
501,43,4227
502,16,4198
503,25,4232
504,61,4258
505,37,4360
506,91,4429
507,185,4468
508,53,4529
509,69,4537
510,190,4561
511,68,4600
512,57,4630
513,194,4634
514,73,4705
515,72,4691
516,137,4696
517,24,4661
518,28,4639
519,41,4659
520,20,4603
521,11,4588
522,12,4573
523,19,4549
524,36,4544
525,5,4534
526,40,4527
527,37,4503
528,2,4486
529,55,4480
530,17,4458
531,3,4459
532,5,4457
533,11,4443
534,0,4435
535,1,4412
536,79,4404
537,0,4383
538,25,4337
539,33,4282
540,0,4272
541,34,4246
542,36,4211
543,0,4192
544,8,4189
545,3,4200
546,1,4210
547,43,4238
548,15,4267
549,0,4280
550,11,4324
551,0,4345
552,1,2089
553,0,4377
554,0,4363
555,0,4354
556,0,4386
557,0,4421
558,0,4433
559,5,4447
560,0,4459
561,0,4455
562,0,4450
563,0,4483
564,0,4471
565,0,4473
566,0,4464
567,0,4484
568,0,4493
569,38,4532
570,0,4538
571,55,4557
572,30,4591
573,1,4589
574,45,4613
575,33,4638
576,0,4651
577,37,4672
578,38,4698
579,1,4726
580,61,4745
581,62,4738
582,4,4734
583,82,4734
584,67,4734
585,0,4745
586,78,4751
587,100,4762
588,2,4777
589,136,4776
590,123,4777
591,2,4764
592,160,4752
593,145,4716
594,12,4724
595,111,4678
596,122,4695
597,0,4696
598,100,4725
599,137,4698
600,3,4688
601,60,4643
