Frame Number,Moving Density,Queue Density
4837,0,4278
1967,0,4182
1011,0,4857
60,0,4623
2919,3,4552
3881,4,5470
4838,0,4277
1968,0,4182
1012,0,4859
61,67,4625
2920,0,4559
3882,1,5452
4839,0,4273
1013,0,4849
1969,0,4183
62,74,4643
3883,0,5455
2921,0,4569
4840,0,4271
1014,0,4848
1970,0,4191
63,0,4645
2922,0,4562
3884,0,5458
1971,0,4190
4841,0,4274
1015,0,4843
64,64,4633
2923,0,4565
3885,0,5465
1972,0,4185
65,65,4635
4842,0,4270
2924,3,4575
1016,0,4856
3886,0,5455
1973,0,4188
66,0,4642
2925,0,4566
3887,0,5450
1974,0,4189
4843,0,4268
1017,0,4856
67,71,4643
2926,2,4564
3888,1,5457
1975,0,4194
68,72,4636
1018,0,4846
4844,0,4266
2927,0,4561
3889,0,5471
1976,0,4193
69,0,4628
2928,0,4562
3890,1,5472
1019,0,4845
1977,0,4190
4845,0,4260
70,54,4620
3891,0,5463
2929,0,4568
1978,0,4187
71,67,4618
1020,0,4854
4846,0,4265
3892,0,5468
2930,1,4582
1979,0,4183
72,0,4616
1021,0,4854
4847,0,4265
3893,0,5471
2931,1,4584
1980,0,4188
73,61,4622
1022,0,4862
4848,0,4259
3894,0,5469
2932,8,4598
1981,0,4185
74,29,4604
1023,0,4869
4849,0,4254
3895,0,5470
1982,0,4184
2933,0,4565
4850,0,4252
75,0,4606
3896,0,5456
1024,0,4866
1983,0,4185
2934,0,4548
3897,0,5465
1984,0,4220
4851,0,4256
76,2,4626
1025,0,4872
3898,2,5472
2935,0,4513
1985,0,4216
77,7,4613
1026,0,4871
3899,0,5477
4852,0,4248
1986,0,4219
2936,0,4493
1027,0,4872
3900,0,5472
78,0,4624
1987,0,4221
2937,0,4490
4853,0,4247
1028,0,4874
3901,0,5484
1988,0,4224
79,0,4637
2938,0,4489
1029,0,4867
3902,0,5479
4854,0,4245
1989,0,4226
80,7,4636
2939,0,4474
1030,0,4877
3903,1,5486
1990,0,4224
4855,0,4243
2940,0,4481
81,0,4652
1031,0,4873
3904,1,5491
1991,0,4227
2941,0,4468
4856,0,4242
82,30,4658
3905,0,5489
1032,0,4878
1992,0,4224
2942,2,4469
83,35,4687
4857,0,4241
1033,0,4877
1993,0,4222
84,7,4717
3906,0,5498
2943,0,4470
1034,0,4868
1994,0,4225
4858,1,4238
85,22,4746
1035,0,4837
2944,7,4481
3907,0,5494
1995,0,4231
86,29,4716
4859,0,4233
1036,0,4834
2945,11,4501
1996,0,4245
87,26,4721
3908,0,5490
4860,0,4235
1037,0,4842
2946,36,4535
1997,0,4252
88,37,4759
3909,0,5487
4861,0,4228
1038,0,4844
1998,0,4247
2947,65,4537
89,25,4714
3910,0,5485
4862,0,4226
1039,0,4837
90,23,4693
1999,7,4269
3911,0,5477
2948,64,4565
4863,0,4228
1040,0,4846
91,11,4639
3912,0,5497
2000,1,4349
4864,0,4227
1041,0,4838
92,3,4586
2949,95,4611
3913,0,5499
4865,0,4231
1042,0,4842
93,12,4575
2001,1,4388
3914,0,5503
4866,0,4229
2950,70,4625
1043,0,4855
94,47,4573
3915,1,5511
4867,0,4227
2002,0,4495
1044,0,4849
2951,130,4654
95,27,4606
3916,0,5514
4868,0,4233
2003,6,4573
1045,0,4849
2952,148,4675
96,43,4647
3917,0,5513
4869,0,4233
2004,3,4627
1046,0,4857
2953,28,4670
97,31,4645
4870,0,4232
3918,0,5439
2005,12,4717
1047,0,4842
2954,208,4669
98,47,4676
4871,0,4233
3919,0,5456
2006,29,4747
1048,0,4844
2955,211,4694
99,41,4670
2007,4,4749
1049,0,4838
3920,0,5452
4872,0,4228
100,64,4673
2956,31,4711
2008,20,4773
1050,0,4856
3921,0,5461
101,64,4682
2957,214,4743
4873,0,4236
2009,32,4752
1051,0,4863
2958,212,4731
102,25,4686
2010,8,4729
3922,0,5467
1052,0,4860
4874,0,4233
2959,67,4734
103,59,4677
2011,25,4753
3923,0,5468
1053,0,4872
4875,0,4228
2960,229,4704
104,41,4674
2012,31,4810
1054,0,4875
3924,0,5467
4876,0,4233
2961,230,4708
105,25,4692
2013,45,4837
3925,0,5467
1055,0,4876
4877,0,4235
2962,48,4732
106,42,4703
2014,20,4858
1056,0,4891
3926,0,5480
4878,0,4239
2963,233,4758
107,47,4787
2015,30,4900
1057,0,4886
3927,0,5480
4879,0,4239
2964,200,4759
108,88,4791
2016,152,4954
1058,0,4891
3928,1,5466
4880,0,4238
2965,57,4776
109,48,4864
2017,66,4957
1059,0,4883
3929,0,5474
4881,0,4241
2966,223,4787
110,81,4924
1060,0,4873
3930,0,5456
2018,8,4884
4882,0,4242
2967,167,4763
1061,0,4864
111,70,4943
3931,10,5457
4883,0,4243
2019,44,4812
2968,11,4769
1062,0,4866
112,48,4974
3932,0,5468
4884,0,4234
2020,29,4777
2969,235,4751
1063,0,4872
113,35,4991
4885,0,4232
2021,14,4736
3933,0,5477
1064,0,4873
2970,218,4739
114,78,5000
4886,0,4230
2022,36,4735
3934,0,5486
1065,0,4879
115,96,5018
4887,0,4230
2023,26,4647
2971,10,4714
3935,0,5487
1066,0,4883
116,103,5027
4888,0,4231
2024,37,4548
2972,209,4681
3936,0,5498
117,85,5072
4889,0,4233
1067,0,4877
2025,92,4509
2973,264,4699
3937,0,5504
4890,0,4239
118,111,5074
1068,0,4875
2026,60,4443
2974,5,4691
3938,0,5498
4891,0,4237
119,102,5079
1069,0,4877
2027,68,4346
2975,236,4720
3939,0,5504
4892,0,4241
120,94,5095
1070,0,4880
2028,105,4310
3940,1,5500
2976,232,4727
121,98,5065
4893,0,4245
1071,0,4877
2029,77,4204
3941,0,5492
122,119,5033
2977,5,4731
1072,0,4882
4894,0,4246
2030,23,4177
3942,0,5483
123,60,5003
2978,270,4711
1073,0,4881
4895,0,4246
2031,80,4131
3943,0,5451
124,115,4960
1074,0,4895
2979,257,4704
4896,0,4241
2032,32,4023
3944,0,5444
125,92,4928
1075,0,4908
2980,7,4712
4897,0,4241
2033,33,3980
3945,0,5439
126,37,4942
1076,0,4892
4898,0,4239
2034,39,3965
2981,241,4743
3946,0,5454
127,88,4877
1077,0,4890
4899,0,4242
2035,56,3902
2982,253,4754
3947,0,5456
128,139,4835
1078,0,4889
4900,0,4247
2036,59,3800
3948,0,5468
2983,5,4746
129,1,4822
1079,0,4889
4901,0,4250
2037,44,3716
3949,0,5460
2984,272,4718
130,105,4823
1080,0,4880
4902,0,4251
2038,78,3706
3950,0,5460
131,70,4807
1081,0,4880
2985,219,4661
4903,0,4247
3951,0,5464
2039,67,3668
132,0,4804
1082,0,4872
4904,0,4253
2986,0,4650
2040,38,3713
3952,0,5459
133,67,4822
1083,0,4876
4905,0,4247
2987,247,4661
3953,0,5468
2041,52,3784
1084,0,4883
134,78,4828
4906,0,4249
2042,42,3806
2988,299,4590
3954,0,5470
1085,0,4868
135,0,4834
4907,0,4255
2043,97,3839
2989,29,4566
1086,0,4861
3955,0,5475
136,109,4865
4908,0,4257
2044,44,3850
2990,315,4516
1087,0,4864
3956,0,5477
137,70,4872
4909,0,4250
2045,18,3841
2991,278,4467
3957,0,5485
1088,0,4869
138,0,4829
4910,0,4250
2046,75,3865
2992,48,4492
3958,0,5491
1089,0,4857
139,64,4805
4911,0,4249
2047,10,3924
3959,0,5494
1090,0,4851
2993,333,4505
140,62,4805
2048,16,3984
4912,0,4241
1091,0,4858
2994,298,4564
3960,0,5496
141,0,4825
2049,87,3986
4913,0,4240
1092,0,4864
3961,0,5502
2995,105,4587
142,102,4861
2050,28,4043
4914,0,4243
1093,0,4856
3962,0,5511
2996,281,4668
2051,25,4050
143,82,4888
1094,0,4853
3963,0,5507
2052,135,4035
4915,0,4238
2997,199,4708
144,0,4894
1095,7,4862
3964,0,5505
2053,7,3977
2998,121,4749
4916,21,4261
1096,0,4862
145,55,4891
3965,0,5501
2054,6,3999
2999,204,4814
4917,42,4374
1097,6,4859
3966,0,5495
146,73,4868
2055,18,4034
3000,184,4853
1098,1,4867
4918,14,4464
3967,0,5498
2056,17,4040
147,0,4866
3001,39,4853
1099,0,4869
2057,19,4095
3968,1,5499
4919,16,4503
3002,147,4830
1100,0,4874
2058,57,4128
3969,0,5507
148,23,4845
4920,21,4531
1101,0,4869
3003,116,4829
2059,13,4247
3970,0,5494
149,5,4837
1102,0,4878
4921,52,4539
3004,49,4842
2060,8,4300
3971,0,5497
4922,30,4528
150,0,4814
1103,0,4878
3005,59,4871
2061,47,4325
3972,0,5487
4923,4,4428
151,0,4803
1104,3,4874
2062,25,4339
3006,45,4795
3973,0,5484
4924,11,4337
152,3,4773
1105,0,4884
3974,0,5485
2063,33,4360
4925,3,4342
3007,71,4792
153,0,4772
1106,0,4887
3975,0,5486
2064,18,4367
154,1,4750
4926,48,4278
3008,72,4803
1107,0,4886
3976,0,5483
2065,14,4374
155,7,4755
4927,23,4230
1108,0,4891
3977,0,5485
3009,15,4783
2066,1,4351
156,0,4752
1109,0,4890
4928,27,4236
3978,0,5504
2067,4,4332
157,2,4769
3010,3,4757
1110,4,4852
3979,0,5504
2068,10,4262
158,1,4746
4929,46,4395
1111,0,4862
3980,0,5487
3011,6,4778
2069,1,4235
159,0,4744
1112,0,4859
4930,90,4537
3981,0,5493
2070,0,4232
3012,30,4770
4931,49,4563
1113,0,4858
160,0,4744
2071,0,4225
3982,0,5485
3013,5,4774
4932,27,4608
1114,0,4856
2072,0,4227
161,7,4737
3983,0,5496
3014,19,4761
4933,47,4780
1115,0,4850
2073,0,4232
3015,21,4756
3984,0,5491
162,0,4729
4934,105,4772
1116,0,4858
2074,0,4226
3985,1,5503
3016,14,4722
1117,0,4857
4935,22,4694
2075,0,4232
163,0,4735
3986,0,5500
1118,0,4869
3017,13,4674
4936,35,4575
2076,0,4230
3987,0,5505
164,0,4732
1119,1,4865
3018,23,4694
2077,0,4230
4937,79,4525
3988,0,5508
165,0,4742
1120,0,4869
2078,2,4223
3019,3,4685
4938,69,4499
3989,0,5507
166,1,4728
1121,0,4868
2079,0,4226
4939,55,4438
3020,26,4662
3990,0,5511
167,0,4750
1122,2,4878
2080,0,4225
4940,24,4443
3021,24,4649
3991,0,5508
168,0,4755
2081,0,4229
4941,32,4395
1123,0,4868
3022,3,4661
3992,0,5504
4942,24,4256
169,0,4749
2082,0,4227
3023,16,4624
1124,4,4870
3993,0,5454
4943,27,4200
170,1,4698
2083,0,4224
3024,30,4576
1125,4,4884
3994,0,5457
4944,15,4177
171,0,4691
2084,0,4249
1126,0,4874
3995,0,5464
3025,1,4544
4945,39,4204
172,0,4687
2085,0,4246
1127,0,4884
3996,0,5462
3026,49,4503
4946,61,4200
173,6,4650
2086,0,4249
1128,0,4887
3997,0,5457
4947,78,4189
3027,52,4499
174,0,4640
2087,0,4238
1129,0,4881
3998,0,5457
4948,12,4198
3028,0,4461
175,0,4648
2088,0,4240
1130,0,4876
3999,0,5447
4949,31,4186
176,1,4631
3029,32,4377
2089,0,4240
4950,13,4210
1131,0,4871
177,0,4639
3030,42,4352
4000,0,5456
2090,0,4238
4951,36,4340
1132,0,4876
178,0,4645
4001,0,5455
3031,7,4349
2091,0,4243
4952,61,4386
1133,0,4872
179,0,4645
4002,0,5455
2092,0,4241
3032,36,4388
4953,63,4440
1134,0,4875
180,0,4658
4003,0,5451
2093,0,4248
3033,42,4408
4954,28,4392
1135,0,4885
181,0,4676
4004,0,5463
2094,0,4247
3034,6,4395
182,0,4699
4955,102,4410
1136,0,4888
4005,0,5452
2095,0,4250
3035,75,4439
183,0,4697
4956,22,4356
1137,0,4901
4006,0,5459
2096,0,4253
3036,91,4409
184,0,4683
4957,23,4301
1138,0,4874
4007,0,5468
2097,0,4244
3037,2,4447
185,12,4700
1139,0,4885
2098,0,4247
4958,96,4288
3038,94,4488
186,0,4684
1140,0,4896
4008,0,5462
2099,7,4272
3039,52,4546
4959,52,4305
187,1,4685
1141,0,4888
4009,0,5467
2100,53,4296
3040,4,4540
188,0,4696
4960,16,4335
1142,0,4897
2101,0,4335
4010,0,5470
189,0,4702
1143,0,4898
3041,86,4575
2102,51,4361
4961,107,4338
4011,0,5473
190,0,4699
1144,0,4908
3042,117,4614
4962,7,4340
2103,109,4374
4012,0,5466
191,0,4695
1145,0,4905
4963,10,4349
4013,0,5465
2104,58,4401
3043,2,4617
1146,0,4911
192,0,4699
4964,37,4346
4014,0,5468
2105,115,4415
3044,65,4637
1147,0,4908
193,0,4703
4965,28,4359
4015,0,5462
2106,151,4449
3045,41,4658
1148,0,4915
194,0,4707
4966,50,4404
4016,0,5467
2107,181,4487
3046,0,4619
1149,0,4919
195,0,4703
4967,96,4410
4017,0,5458
2108,163,4511
1150,0,4918
3047,20,4655
196,0,4707
4968,47,4386
4018,0,5440
2109,159,4525
197,0,4723
4969,25,4351
1151,0,4913
3048,22,4674
2110,144,4534
4019,0,5442
198,0,4720
4970,21,4320
3049,0,4687
1152,0,4907
2111,157,4533
199,0,4710
4971,65,4239
4020,1,5440
3050,9,4712
1153,0,4907
2112,141,4529
200,0,4715
4021,2,5448
4972,78,4227
1154,0,4917
201,0,4711
2113,180,4563
3051,19,4681
4022,0,5450
1155,0,4918
202,0,4716
4973,45,4198
2114,140,4581
4023,3,5452
3052,0,4685
1156,0,4917
203,0,4721
2115,142,4560
4974,50,4123
4024,0,5451
1157,0,4917
3053,1,4657
204,0,4732
2116,108,4547
4025,0,5461
1158,0,4902
4975,63,4166
205,0,4732
3054,2,4668
2117,152,4537
4026,0,5458
1159,0,4906
206,1,4717
4976,24,4231
4027,0,5458
2118,135,4534
3055,4,4656
1160,0,4901
207,0,4713
4977,37,4355
2119,174,4492
1161,0,4915
4028,0,5459
208,0,4707
3056,0,4602
4978,31,4384
1162,0,4904
2120,138,4516
3057,6,4539
4029,0,5451
209,0,4705
4979,30,4317
1163,0,4920
2121,154,4518
4030,0,5452
3058,8,4522
210,0,4707
4980,35,4405
1164,0,4934
2122,149,4508
3059,12,4461
4981,39,4389
211,0,4710
4031,0,5457
1165,0,4945
2123,140,4532
3060,21,4471
4982,3,4411
4032,0,5465
212,0,4709
2124,231,4536
3061,58,4490
4983,37,4335
1166,0,4946
4033,0,5474
2125,156,4527
213,0,4707
3062,30,4568
4984,27,4302
4034,0,5468
2126,189,4487
1167,0,4938
3063,14,4622
214,0,4696
4985,9,4238
4035,0,5464
2127,263,4465
1168,0,4938
3064,113,4690
215,0,4697
2128,153,4462
4036,11,5469
4986,2,4129
1169,0,4947
3065,29,4770
216,0,4691
2129,183,4450
4037,0,5465
4987,22,4025
3066,47,4830
217,0,4687
2130,282,4470
1170,0,4940
4038,0,5457
3067,103,4808
4988,25,4054
218,0,4682
2131,225,4465
4039,0,5457
1171,0,4947
219,0,4680
2132,177,4488
3068,27,4786
4040,0,5457
4989,19,4087
220,0,4677
1172,0,4947
2133,279,4468
3069,45,4826
4041,0,5464
221,0,4674
4990,28,4091
2134,135,4495
1173,0,4949
3070,68,4810
4042,0,5473
222,1,4675
2135,99,4478
3071,30,4850
4991,24,4139
4043,0,5454
223,0,4671
1174,0,4951
2136,127,4449
3072,16,4881
4992,10,4188
4044,0,5443
224,0,4681
1175,0,4946
2137,53,4426
3073,47,4898
4993,45,4203
4045,0,5451
225,0,4689
1176,0,4939
2138,80,4388
3074,40,4873
4994,6,4205
4046,0,5453
226,0,4681
1177,0,4939
2139,193,4365
3075,26,4867
4995,11,4217
4047,0,5454
227,0,4685
1178,0,4917
2140,123,4330
3076,3,4862
4996,26,4230
4048,0,5467
228,0,4687
2141,72,4301
3077,11,4828
1179,0,4924
4997,94,4211
4049,0,5470
2142,217,4261
4050,0,5466
3078,38,4826
229,0,4685
4998,31,4270
1180,0,4924
2143,171,4250
3079,8,4846
4999,13,4289
4051,0,5466
230,0,4683
2144,157,4203
1181,0,4931
3080,81,4843
5000,48,4289
4052,0,5464
2145,104,4182
3081,68,4818
231,0,4685
4053,0,5461
5001,11,4259
1182,0,4939
2146,140,4197
3082,3,4792
4054,0,5461
5002,52,4269
2147,164,4182
232,0,4691
1183,0,4931
3083,68,4744
4055,0,5469
5003,108,4269
2148,175,4197
233,0,4701
3084,57,4733
1184,0,4948
4056,0,5482
2149,167,4242
5004,11,4292
3085,7,4704
234,0,4696
4057,0,5485
5005,18,4294
1185,8,4852
2150,275,4263
3086,31,4675
4058,0,5487
235,3,4705
5006,104,4304
2151,256,4263
3087,21,4681
1186,0,4857
4059,0,5485
5007,35,4295
2152,250,4213
3088,4,4687
236,0,4708
1187,0,4847
4060,0,5484
5008,34,4316
3089,38,4642
2153,263,4216
237,0,4715
5009,36,4288
1188,0,4844
4061,0,5476
2154,239,4264
3090,59,4665
5010,37,4290
238,0,4719
4062,0,5478
2155,155,4424
3091,2,4627
1189,0,4843
5011,8,4293
239,0,4711
2156,190,4588
4063,0,5473
3092,99,4630
5012,32,4317
1190,0,4854
4064,0,5478
2157,295,4685
3093,79,4654
240,0,4706
5013,22,4327
4065,0,5483
1191,0,4863
2158,206,4674
3094,1,4674
5014,41,4323
241,4,4682
4066,0,5492
3095,71,4677
2159,125,4705
5015,28,4314
1192,0,4859
4067,0,5489
242,1,4678
2160,185,4688
3096,51,4650
5016,8,4316
1193,0,4859
4068,2,5474
243,0,4675
2161,67,4603
3097,1,4662
5017,26,4308
4069,0,5462
1194,0,4856
2162,77,4507
3098,77,4628
244,0,4680
5018,3,4291
4070,0,5457
2163,198,4452
1195,0,4864
3099,49,4592
5019,20,4242
4071,0,5460
245,0,4679
2164,76,4346
3100,0,4567
5020,0,4243
1196,0,4885
4072,0,5466
2165,51,4301
246,0,4670
3101,8,4499
5021,0,4255
4073,0,5464
2166,218,4214
3102,11,4467
1197,0,4870
5022,4,4280
4074,0,5469
247,0,4677
2167,60,4140
5023,0,4275
3103,0,4454
1198,0,4870
4075,0,5475
248,0,4682
2168,95,4119
5024,3,4274
3104,0,4449
4076,0,5478
1199,0,4875
2169,46,4149
249,0,4688
5025,0,4290
3105,3,4462
4077,0,5480
2170,55,4274
5026,0,4278
3106,0,4469
1200,0,4875
250,0,4685
4078,0,5482
2171,82,4366
5027,0,4239
3107,13,4489
4079,0,5481
1201,0,4875
251,0,4686
2172,67,4406
5028,0,4219
3108,0,4500
4080,0,5480
1202,0,4863
252,0,4686
2173,62,4554
5029,0,4207
3109,0,4494
4081,0,5484
1203,0,4863
253,0,4689
2174,71,4669
5030,0,4203
4082,0,5487
3110,1,4482
254,0,4694
2175,24,4725
5031,0,4217
1204,0,4872
255,0,4695
4083,0,5485
5032,0,4231
2176,57,4687
3111,0,4527
1205,0,4866
256,0,4695
5033,0,4252
2177,60,4661
4084,0,5483
3112,0,4541
1206,0,4878
257,0,4681
5034,0,4249
1207,0,4885
2178,8,4667
4085,0,5487
3113,0,4565
258,0,4684
5035,1,4270
1208,0,4874
2179,36,4651
3114,0,4573
259,0,4690
4086,0,5490
2180,17,4573
5036,1,4268
1209,0,4879
260,0,4693
3115,0,4577
4087,0,5486
5037,0,4301
2181,16,4557
3116,0,4602
1210,1,4870
261,0,4686
4088,0,5488
5038,5,4290
2182,9,4529
3117,0,4620
1211,0,4877
262,0,4688
4089,0,5489
5039,7,4293
2183,23,4495
3118,0,4630
4090,0,5487
263,0,4684
1212,0,4883
5040,6,4293
3119,0,4638
2184,59,4487
264,0,4689
4091,0,5485
5041,3,4298
1213,0,4876
3120,0,4669
265,0,4688
2185,22,4435
4092,0,5485
5042,7,4278
1214,0,4866
3121,0,4679
266,0,4686
2186,4,4420
4093,0,5455
5043,11,4308
3122,0,4673
1215,0,4872
267,0,4692
2187,23,4407
4094,0,5461
5044,9,4315
3123,0,4680
268,0,4689
1216,0,4873
2188,3,4407
4095,0,5458
5045,5,4316
3124,0,4686
269,0,4694
1217,0,4873
2189,12,4359
5046,4,4318
4096,0,5446
270,0,4664
1218,0,4880
3125,1,4690
2190,72,4371
5047,0,4305
4097,0,5446
271,0,4668
3126,15,4733
5048,20,4308
1219,0,4888
2191,18,4375
4098,0,5425
272,0,4661
1220,0,4903
3127,0,4727
2192,16,4367
5049,5,4308
4099,0,5439
273,0,4654
1221,0,4900
2193,3,4366
3128,0,4735
274,0,4653
5050,0,4316
4100,0,5437
1222,0,4910
2194,9,4354
275,0,4661
3129,0,4736
1223,0,4903
2195,0,4352
3130,0,4725
276,0,4664
5051,4,4326
4101,0,5443
1224,0,4905
2196,3,4350
3131,6,4733
277,0,4664
1225,0,4909
5052,0,4327
4102,0,5448
2197,8,4327
3132,9,4721
278,0,4664
1226,0,4912
2198,4,4298
5053,0,4340
1227,0,4918
3133,0,4746
279,0,4664
4103,0,5444
2199,0,4285
1228,0,4919
3134,0,4750
5054,0,4355
280,0,4653
2200,3,4275
4104,0,5446
1229,0,4916
3135,4,4697
281,0,4660
5055,5,4342
2201,0,4263
1230,0,4907
4105,0,5453
282,0,4659
3136,0,4714
5056,2,4333
2202,0,4265
1231,0,4909
3137,7,4699
4106,0,5460
283,0,4660
1232,0,4917
2203,0,4264
5057,13,4324
3138,13,4721
284,0,4657
4107,0,5450
1233,0,4926
5058,5,4286
2204,4,4264
3139,1,4704
285,0,4653
4108,0,5456
1234,0,4928
3140,6,4707
286,0,4655
4109,0,5456
1235,0,4903
5059,11,4244
2205,0,4264
3141,0,4723
4110,0,5455
5060,28,4239
287,0,4659
2206,0,4271
1236,0,4895
3142,2,4723
4111,0,5449
5061,11,4230
2207,4,4270
288,0,4665
4112,0,5459
5062,10,4198
3143,2,4739
1237,0,4911
2208,0,4271
5063,37,4188
4113,0,5454
289,0,4671
3144,0,4747
2209,0,4285
1238,0,4912
4114,0,5452
5064,27,4190
3145,0,4735
290,0,4681
2210,1,4297
5065,34,4109
1239,2,4917
4115,0,5446
3146,0,4754
2211,0,4295
291,0,4681
5066,49,4079
4116,0,5454
1240,0,4928
3147,0,4759
2212,0,4294
5067,24,4108
292,0,4684
4117,0,5453
3148,0,4756
2213,0,4299
1241,0,4933
5068,12,4051
293,0,4683
4118,0,5455
3149,0,4772
1242,0,4932
2214,0,4298
5069,40,4033
294,0,4685
4119,0,5457
3150,0,4779
1243,0,4928
2215,0,4297
5070,28,3984
295,1,4691
4120,0,5453
1244,0,4921
3151,0,4779
2216,0,4294
5071,37,3950
296,0,4693
4121,0,5462
1245,0,4924
3152,0,4780
2217,0,4290
297,0,4687
5072,78,3941
4122,0,5453
1246,0,4932
298,0,4690
3153,0,4806
5073,30,3979
2218,0,4287
4123,0,5448
1247,0,4910
299,0,4702
5074,29,3975
3154,0,4786
4124,0,5440
2219,0,4282
1248,0,4915
300,0,4702
5075,64,3968
4125,0,5449
3155,0,4810
2220,0,4287
1249,0,4903
301,0,4698
4126,0,5433
5076,47,3972
2221,0,4300
3156,0,4827
