Frame Number,Moving Density,Queue Density1,0,0
2,0,103
3,0,106
4,15,119
5,18,124
6,0,122
7,28,129
8,28,123
9,0,124
10,29,134
11,37,139
12,0,140
13,28,130
14,27,134
15,0,127
16,17,133
17,12,130
18,0,129
19,9,132
20,0,127
21,0,128
22,2,126
23,0,123
24,0,127
25,0,130
26,0,130
27,0,133
28,0,133
29,0,134
30,0,142
31,0,139
32,0,141
33,0,143
34,0,141
35,0,137
36,0,145
37,0,135
38,0,130
39,0,134
40,0,131
41,0,133
42,0,127
43,0,131
44,0,132
45,0,128
46,0,123
47,0,132
48,0,126
49,0,129
50,0,132
51,0,128
52,0,128
53,0,127
54,0,124
55,0,126
56,0,128
57,0,131
58,0,132
59,0,132
60,0,132
61,0,136
62,0,130
63,0,130
64,0,122
65,0,131
66,0,132
67,0,130
68,0,130
69,0,130
70,0,136
71,0,134
72,0,133
73,0,135
74,0,138
75,0,138
76,0,136
77,0,136
78,0,137
79,0,138
80,0,138
81,0,135
82,0,138
83,0,139
84,0,143
85,0,140
86,3,140
87,0,142
88,0,141
89,5,154
90,0,149
91,5,158
92,1,159
93,0,160
94,1,162
95,0,157
96,0,161
97,0,151
98,0,147
99,0,157
100,0,155
101,0,153
102,0,151
103,0,158
104,0,160
105,0,162
106,0,158
107,0,167
108,0,161
109,0,168
110,2,176
111,0,183
112,0,182
113,0,182
114,0,181
115,0,182
116,0,184
117,0,187
118,0,192
119,0,189
120,0,182
121,0,179
122,0,179
123,0,183
124,0,185
125,0,178
126,0,186
127,0,181
128,0,183
129,0,179
130,0,181
131,0,178
132,0,183
133,0,179
134,0,177
135,0,178
136,0,172
137,0,180
138,0,170
139,0,183
140,0,171
141,0,170
142,0,168
143,0,172
144,0,176
145,0,161
146,0,162
147,0,165
148,0,160
149,0,158
150,0,160
151,0,155
152,0,156
153,0,160
154,0,165
155,0,154
156,0,153
157,0,157
158,0,156
159,0,157
160,0,158
161,0,161
162,0,163
163,0,158
164,0,161
165,0,163
166,0,160
167,0,156
168,0,156
169,0,155
170,0,151
171,0,157
172,0,159
173,0,155
174,0,157
175,0,154
176,0,159
177,0,151
178,0,159
179,0,155
180,0,156
181,0,153
182,0,155
183,0,155
184,0,151
185,0,147
186,0,143
187,0,150
188,0,148
189,0,152
190,0,155
191,0,156
192,0,154
193,0,156
194,0,152
195,0,150
196,0,151
197,0,151
198,0,151
199,0,152
200,0,154
201,0,153
202,0,154
203,0,153
204,0,153
205,0,154
206,0,151
207,0,154
208,0,155
209,0,152
210,0,152
211,0,151
212,0,150
213,0,151
214,0,150
215,0,150
216,0,151
217,0,152
218,0,151
219,0,151
220,0,161
221,0,161
222,0,160
223,0,158
224,0,157
225,0,155
226,0,157
227,0,158
228,0,158
229,0,158
230,0,159
231,0,159
232,0,157
233,0,158
234,0,159
235,0,162
236,0,161
237,0,160
238,0,159
239,0,156
240,0,155
241,0,157
242,0,158
243,0,161
244,0,158
245,0,154
246,0,152
247,0,152
248,0,155
249,0,155
250,0,155
251,0,151
252,0,152
253,0,152
254,0,152
255,0,153
256,0,160
257,0,159
258,0,159
259,0,160
260,0,160
261,0,159
262,0,160
263,0,160
264,0,156
265,0,155
266,0,155
267,0,155
268,0,155
269,0,157
270,0,149
271,0,149
272,0,151
273,0,151
274,0,151
275,0,151
276,0,150
277,0,151
278,0,150
279,0,151
280,0,153
281,0,153
282,0,154
283,0,154
284,0,154
285,0,154
286,0,154
287,0,150
288,0,147
289,0,146
290,0,147
291,0,146
292,0,148
293,0,151
294,0,151
295,0,147
296,0,145
297,0,144
298,0,142
299,0,143
300,0,146
301,0,145
302,0,149
303,0,147
304,0,147
305,0,146
306,0,146
307,0,150
308,0,150
309,0,151
310,0,153
311,0,150
312,0,153
313,0,152
314,0,152
315,0,151
316,0,154
317,0,153
318,0,154
319,0,153
320,0,153
321,0,148
322,0,149
323,0,146
324,0,147
325,0,148
326,0,149
327,0,149
328,0,151
329,0,152
330,0,154
331,0,156
332,0,155
333,0,154
334,0,152
335,0,153
336,0,154
337,0,152
338,0,152
339,0,152
340,0,152
341,0,155
342,0,154
343,0,155
344,0,162
345,0,164
346,0,163
347,0,162
348,0,159
349,0,160
350,0,163
351,0,165
352,0,165
353,0,165
354,0,166
355,0,166
356,0,165
357,0,167
358,0,164
359,0,167
360,0,167
361,0,167
362,0,166
363,0,166
364,0,166
365,0,165
366,0,169
367,0,167
368,0,168
369,0,168
370,0,160
371,0,160
372,0,164
373,0,165
374,0,165
375,0,165
376,0,163
377,0,160
378,0,160
379,0,158
380,0,159
381,0,159
382,0,160
383,0,159
384,0,160
385,0,160
386,0,161
387,0,164
388,0,167
389,0,171
390,0,164
391,0,172
392,0,171
393,0,173
394,0,176
395,0,169
396,0,174
397,0,176
398,0,176
399,0,177
400,0,174
401,0,179
402,0,178
403,0,178
404,0,177
405,0,177
406,0,182
407,0,178
408,0,182
409,0,179
410,0,184
411,0,188
412,0,192
413,0,199
414,0,202
415,0,210
416,0,210
417,0,216
418,0,218
419,0,213
420,0,217
421,0,220
422,0,234
423,0,225
424,0,233
425,0,237
426,0,231
427,0,246
428,0,239
429,0,241
430,0,237
431,0,237
432,0,245
433,0,257
434,0,263
435,0,254
436,0,263
437,0,266
438,0,271
439,0,270
440,0,271
441,0,279
442,0,287
443,0,279
444,0,271
445,0,258
446,0,262
447,0,264
448,0,259
449,0,263
450,0,260
451,0,264
452,0,270
453,0,272
454,0,274
455,0,271
456,0,267
457,0,276
458,0,277
459,0,268
460,0,279
461,0,279
462,0,272
463,0,269
464,0,270
465,0,277
466,0,283
467,0,274
468,0,276
469,0,270
470,0,277
471,0,273
472,0,267
473,0,273
474,0,275
475,0,273
476,0,262
477,0,266
478,0,264
479,0,262
480,0,257
481,0,269
482,0,266
483,0,268
484,0,264
485,0,263
486,0,262
487,0,263
488,0,256
489,0,256
490,0,257
491,0,259
492,0,260
493,0,261
494,0,264
495,0,269
496,0,268
497,0,270
498,0,272
499,0,270
500,0,272
501,0,271
502,0,280
503,0,286
504,0,289
505,0,292
506,0,288
507,0,295
508,0,297
509,0,289
510,0,300
511,0,300
512,0,307
513,0,304
514,0,302
515,0,307
516,0,311
517,0,318
518,0,322
519,0,326
520,0,337
521,0,336
522,0,334
523,0,345
524,0,349
525,0,338
526,0,347
527,0,348
528,0,352
529,0,365
530,0,367
531,0,357
532,0,361
533,0,364
534,0,365
535,0,357
536,0,358
537,0,356
538,0,363
539,0,365
540,0,364
541,0,358
542,0,356
543,0,353
544,0,357
545,0,351
546,0,357
547,0,355
