Frame Number,Moving Density,Queue Density
238,0,4441
239,0,4674
240,0,4415
241,5,4642
242,0,4647
243,0,4642
244,0,4645
245,0,4652
246,0,4654
247,0,4400
248,0,4655
249,0,4655
250,0,4384
251,0,4651
252,0,4651
253,0,4658
254,0,4655
255,0,4650
256,0,4403
257,0,4637
258,0,4410
259,0,4404
260,0,4404
261,0,4646
262,0,4405
263,0,4403
264,0,4404
265,0,4652
266,0,4401
267,0,4405
268,0,4407
269,0,4404
270,1,4636
271,0,4392
272,0,4398
273,0,4395
274,0,4395
275,0,4641
276,0,4395
277,0,4396
278,0,4396
279,0,4644
280,0,4400
281,0,4644
282,0,4390
283,0,4643
284,0,4641
285,0,4395
286,0,4388
287,0,4638
288,0,4643
289,0,4655
290,0,4415
291,0,4663
292,0,4418
293,0,4658
294,0,4661
295,0,4664
296,0,4400
297,0,4406
298,0,4409
299,0,4664
300,0,4422
301,0,4666
302,0,4669
303,0,4417
304,0,4671
305,0,4423
306,0,4675
307,0,4427
308,0,4675
309,0,4679
310,0,4672
311,0,4677
312,0,4429
313,4,4426
314,0,4436
315,0,4436
316,0,4673
317,0,4437
318,0,4437
319,0,4667
320,4,4646
321,0,4408
322,0,4409
323,0,4403
324,0,4400
325,0,4652
326,0,4411
327,0,4663
328,0,4665
329,0,4660
330,0,4660
331,0,4431
332,0,4672
333,0,4670
334,0,4669
335,0,4668
336,0,4669
337,0,4423
338,0,4663
339,0,4672
340,0,4681
341,0,4703
342,0,4463
343,0,4478
344,1,4713
345,11,4711
346,0,4428
347,0,4467
348,0,4713
349,0,4703
350,0,4434
351,0,4419
352,0,4681
353,0,4390
354,12,4675
355,0,4674
356,0,4403
357,19,4697
358,2,4718
359,0,4721
360,9,4730
361,15,4731
362,0,4403
363,0,4410
364,0,4404
365,0,4402
366,3,4751
367,0,4406
368,0,4407
369,0,4755
370,83,4752
371,0,4400
372,0,4401
373,0,4398
374,0,4392
375,0,4749
376,0,4397
377,59,4762
378,0,4752
379,42,4741
380,8,4738
381,0,4404
382,3,4734
383,0,4734
384,0,4729
385,1,4725
386,3,4390
387,12,4720
388,0,4404
389,2,4715
390,14,4395
391,0,4730
392,11,4741
393,17,4735
394,5,4424
395,10,4461
396,40,4468
397,4,4447
398,15,4760
399,70,4447
400,33,4451
401,42,4447
402,83,4451
403,45,4748
404,47,4445
405,77,4443
406,56,4732
407,64,4406
408,44,4400
409,54,4698
410,39,4400
411,48,4713
412,23,4407
413,30,4712
414,31,4713
415,34,4398
416,44,4397
417,24,4694
418,56,4686
419,44,4715
420,34,4715
421,47,4727
422,83,4735
423,73,4424
424,93,4405
425,66,4738
426,67,4731
427,124,4397
428,135,4389
429,63,4720
430,89,4698
431,89,4313
432,78,4668
433,130,4330
434,151,4682
435,51,4322
436,117,4634
437,125,4264
438,21,4607
439,113,4602
440,140,4612
441,18,4275
442,101,4274
443,92,4583
444,7,4245
445,89,4504
446,163,4475
447,0,4485
448,190,4490
449,229,4104
450,0,4098
451,190,4076
452,190,4452
453,0,4462
454,160,4433
455,168,4417
456,0,4411
457,90,4015
458,75,4416
459,0,4431
460,29,4023
461,1,4405
462,0,3992
463,0,3976
464,1,3964
465,0,3970
466,0,3962
467,0,4380
468,0,3965
469,0,3954
470,6,4272
471,0,4279
472,0,4290
473,0,3893
474,0,4307
475,0,3888
476,0,3891
477,0,4281
478,0,3887
479,0,3883
480,0,4279
481,0,4251
482,0,4256
483,0,3841
484,0,3857
485,0,3874
486,0,3856
487,0,3839
488,0,3834
489,0,4238
490,0,4244
491,0,3840
492,0,3829
493,0,3840
494,0,3855
495,0,3823
496,0,4260
497,0,3831
498,0,3828
499,4,4231
500,21,3794
501,52,4212
502,13,4187
503,24,3784
504,92,3834
505,29,4340
506,128,4128
507,171,4449
508,42,4279
509,56,4504
510,212,4534
511,166,4365
512,63,4592
513,206,4608
514,52,4680
515,36,4666
516,139,4655
517,42,4625
518,31,4623
519,93,4475
520,35,4575
521,28,4549
522,12,4310
523,13,4269
524,10,4507
525,11,4504
526,44,4220
527,40,4170
528,1,4425
529,81,4124
530,37,4092
531,2,4091
532,46,4088
533,60,4044
534,2,4378
535,3,4372
536,77,4372
537,0,3984
538,34,4302
539,68,3717
540,0,4230
541,74,3693
542,32,4169
543,0,4142
544,18,3567
545,9,3604
546,1,4160
547,24,4200
548,18,3721
549,10,3754
550,12,4265
551,3,4298
552,0,4297
553,0,3926
554,1,4302
555,0,3864
556,4,4333
557,0,3972
558,0,4382
559,12,4041
560,0,4418
561,0,4411
562,0,4058
563,0,4420
564,0,4409
565,0,4420
566,0,4097
567,0,4438
568,0,4447
569,38,4182
570,0,4496
571,28,4519
572,44,4244
573,2,4246
574,74,4291
575,34,4330
576,0,4612
577,43,4640
578,70,4409
579,0,4423
580,80,4431
581,76,4435
582,8,4431
583,66,4459
584,76,4485
585,0,4696
586,71,4693
587,84,4701
588,0,4520
589,133,4717
590,158,4525
591,1,4693
592,158,4689
593,120,4673
594,17,4683
595,182,4486
596,196,4493
597,0,4484
598,96,4696
599,126,4467
600,3,4649
601,56,4596
602,24,4369
603,6,4336
604,13,4309
605,12,4257
606,3,4478
607,8,4468
608,38,4296
609,4,4438
610,20,4410
611,14,4387
612,13,4387
613,24,4284
614,44,4371
615,16,4392
616,7,4458
617,12,4489
618,0,4457
619,0,4509
620,43,4492
621,6,4504
622,40,4519
623,36,4592
624,26,4596
625,5,4632
626,16,4639
627,1,4665
628,25,4608
629,3,4689
630,0,4701
631,0,4611
632,2,4610
633,0,4635
634,11,4665
635,16,4742
636,4,4765
637,4,4879
638,0,4886
639,0,4788
640,0,4832
641,0,4881
642,0,4952
643,0,4929
644,4,4975
645,7,5022
646,4,4987
647,3,5089
648,0,5029
649,2,5108
650,12,5120
651,0,5053
652,0,5053
653,0,5099
654,0,5097
655,2,5082
656,0,5127
657,0,5075
658,0,5048
659,0,5076
660,0,5050
661,0,5055
662,0,5054
663,0,5061
664,4,5097
665,0,5094
666,4,5142
667,12,5174
668,0,5172
669,0,5198
670,0,5087
671,0,5080
672,0,5148
673,0,5124
674,0,5122
675,1,5094
676,1,5049
677,0,5018
678,0,4989
679,0,5009
680,0,4994
681,0,4995
682,0,4972
683,1,4967
684,5,4961
685,2,4965
686,0,4954
687,0,4947
688,0,4962
689,4,4962
690,0,4961
691,0,4960
692,0,4954
693,0,4949
694,0,4958
695,0,4891
696,0,4926
697,1,4873
698,0,4903
699,0,4924
700,0,4906
701,0,4901
702,0,4902
703,0,4889
704,0,4878
705,0,4893
706,0,4864
707,0,4861
708,0,4878
709,0,4818
710,0,4852
711,0,4830
712,0,4815
713,0,4850
714,0,4809
715,0,4845
716,0,4858
717,0,4824
718,0,4854
719,0,4792
720,0,4674
721,0,4681
722,0,2929
723,0,4635
724,0,4750
725,0,4773
726,0,4689
727,0,4809
728,0,4815
729,0,4683
730,0,4806
731,0,4790
732,0,4680
733,0,4787
734,0,4782
735,0,4773
736,0,4775
737,0,4775
738,0,4772
739,0,4779
740,0,4659
741,0,4674
742,0,4666
743,0,4776
744,0,4777
745,0,4571
746,0,4566
747,0,4701
748,0,4564
749,0,4705
750,0,4695
751,0,4700
752,0,4570
753,0,4581
754,0,4573
755,0,4700
756,0,4699
757,0,4585
758,0,4598
759,0,4715
760,0,4708
761,0,4691
762,0,4689
763,0,4683
764,0,4549
765,0,4543
766,0,4544
767,0,4680
768,0,4681
769,0,4552
770,0,4447
771,0,4595
772,0,4588
773,0,4584
774,0,4454
775,0,4595
776,0,4458
777,0,4603
778,0,4463
779,0,4601
780,0,4616
781,0,4483
782,1,4619
783,0,4619
784,0,4469
785,0,4611
786,0,4466
787,18,4590
788,49,4583
789,2,4585
790,136,4422
791,86,4556
792,9,4551
793,86,4536
794,121,4326
795,6,4528
796,157,4403
797,104,4435
798,28,4435
799,51,4430
800,26,4624
801,14,4634
802,42,4617
803,10,4717
804,0,4692
805,21,4732
806,0,4757
807,0,4784
808,0,4826
809,0,4819
810,0,4826
811,24,4909
812,0,4867
813,0,4882
814,3,4902
815,5,4910
816,0,4913
817,11,5042
818,1,5028
819,0,5031
820,6,4993
821,0,4980
822,0,4959
823,0,4942
824,0,4961
825,0,4897
826,0,4909
827,4,5002
828,0,4988
829,0,4900
830,0,4919
831,0,5014
832,0,4945
833,0,5024
834,0,4940
835,0,5030
836,0,4932
837,0,5004
838,0,5017
839,0,5018
840,0,5020
841,0,4952
842,0,4951
843,0,4954
844,0,5041
845,0,5037
846,0,5048
847,0,5052
848,0,4933
849,0,4927
850,0,4933
851,0,4928
852,0,5039
853,0,4924
854,0,4934
855,0,5031
856,0,5045
857,0,4941
858,0,4939
859,0,5056
860,0,5058
861,0,5066
862,0,5060
863,0,4940
864,0,4938
865,0,5076
866,0,5069
867,0,5065
868,0,4947
869,0,4943
870,0,5031
871,0,5031
872,0,4925
873,0,5056
874,0,5049
875,0,5059
876,0,4951
877,0,5046
878,0,5059
879,0,5074
880,6,4936
881,0,5040
882,0,5019
883,0,5016
884,0,4933
885,0,5015
886,0,4930
887,0,5018
888,0,5024
889,0,4951
890,0,5035
891,0,5025
892,0,3059
893,0,5050
894,0,5041
895,0,4971
896,0,5069
897,0,5082
898,0,5090
899,0,4975
900,0,4980
901,0,5096
902,0,4985
903,0,5072
904,0,5083
905,0,5087
906,0,5067
907,0,5071
908,0,4922
909,0,4933
910,0,4922
911,0,5070
912,0,5077
913,0,4934
914,0,4928
915,0,5040
916,0,4936
917,0,5036
918,0,5015
919,0,5014
920,0,5002
921,0,4918
922,0,4997
923,0,4996
924,0,4994
925,0,4994
926,0,4902
927,0,4974
928,0,4982
929,0,4976
930,2,4850
931,0,4855
932,0,4874
933,0,4955
934,0,4875
935,0,4941
936,0,4948
937,0,4945
938,0,4942
939,0,4951
940,0,4947
941,0,4877
942,0,4890
943,0,4881
944,0,4957
945,0,4952
946,0,4959
947,0,4973
948,0,4965
949,0,4885
950,0,4979
951,0,4981
952,0,4978
953,0,4989
954,0,4990
955,0,4941
956,0,4875
957,0,4870
958,0,4935
959,0,4927
960,0,4890
961,0,3027
962,0,4980
963,0,4915
964,0,4985
965,0,4990
966,0,4928
967,0,4922
968,0,4992
969,0,4989
970,0,4998
971,0,4947
972,0,4993
973,0,4929
974,1,4923
975,0,4973
976,0,4974
977,0,4909
978,0,4966
979,0,4926
980,0,4919
981,0,4887
982,0,4881
983,0,4893
984,0,4961
985,0,4891
986,0,4987
987,0,4980
988,0,4896
989,0,4975
990,0,4901
991,0,4897
992,0,4973
993,0,4975
994,0,4978
995,0,4974
996,0,4970
997,0,4891
998,0,4900
999,0,4905
1000,0,4990
1001,0,4995
1002,0,4934
1003,0,5004
1004,0,5003
1005,0,4981
1006,0,4995
1007,0,4918
1008,0,4924
1009,0,5014
1010,0,4933
1011,0,4931
1012,0,4957
1013,0,4958
1014,0,4953
1015,0,4960
1016,0,4962
1017,0,4971
1018,0,4872
1019,0,4857
1020,0,4868
1021,0,4959
1022,0,4948
1023,0,4879
1024,0,4965
1025,0,4962
1026,0,4893
1027,0,4975
1028,0,4902
1029,0,4898
1030,0,4900
1031,0,4905
1032,0,4914
1033,0,4990
1034,0,4990
1035,0,4904
1036,0,4937
1037,0,4946
1038,0,4858
1039,0,4857
1040,0,4947
1041,0,4863
1042,0,4965
1043,0,4866
1044,0,4869
1045,0,4866
1046,0,4866
1047,0,4963
1048,0,4858
1049,0,4861
1050,0,4856
1051,0,4980
1052,0,4979
1053,0,4989
1054,0,4899
1055,0,4890
1056,0,5000
1057,0,4990
1058,0,4903
1059,0,4997
1060,0,5000
1061,0,4886
1062,0,4883
1063,0,4962
1064,0,4886
1065,0,4958
1066,0,4888
1067,0,4985
1068,0,4987
1069,0,4966
1070,0,4968
1071,0,4971
1072,0,4971
1073,0,4902
1074,0,4896
1075,0,4893
1076,0,4897
1077,0,4891
1078,0,4967
1079,0,4895
1080,0,4978
1081,0,4905
1082,0,4984
1083,0,4898
1084,0,4982
1085,0,4904
1086,0,4862
1087,0,4865
1088,0,4855
1089,0,4867
1090,0,4954
1091,0,4884
1092,0,4884
1093,0,4965
1094,0,4972
1095,0,4964
1096,1,4896
1097,0,4897
1098,1,4896
1099,0,3044
1100,0,4983
1101,0,4900
1102,0,4901
1103,0,4978
1104,0,4912
1105,0,4919
1106,0,4988
1107,0,4987
1108,0,4991
1109,0,4935
1110,0,4944
1111,0,4971
1112,0,4895
1113,0,4977
1114,0,4981
1115,0,4883
1116,0,4884
1117,0,4970
1118,0,4975
1119,0,4892
1120,0,4972
1121,0,4974
1122,0,4898
1123,0,4980
1124,0,4904
1125,0,4984
1126,2,4892
1127,0,4982
1128,0,4984
1129,0,4905
1130,0,4983
1131,0,4984
1132,0,4887
1133,0,4986
1134,0,4906
1135,0,4913
1136,0,4999
1137,0,4899
1138,0,4998
1139,0,4898
1140,0,4907
1141,0,4916
1142,0,4905
1143,0,4911
1144,0,4920
1145,0,5009
1146,0,5012
1147,0,5023
1148,0,4945
1149,0,5037
1150,0,4951
1151,0,4941
1152,0,4933
1153,0,4944
1154,0,5044
1155,0,5035
1156,0,5034
1157,0,4937
1158,0,5042
1159,0,4941
1160,0,4945
1161,0,5042
1162,0,5049
1163,0,4945
1164,0,5068
1165,0,5064
1166,0,4955
1167,0,4973
1168,0,4969
1169,0,4973
1170,0,4959
1171,0,4957
1172,0,4956
1173,0,4959
1174,0,4947
1175,0,4948
1176,0,4950
1177,0,4960
1178,0,4959
1179,0,5101
1180,0,4936
1181,0,4940
1182,0,5087
1183,0,5085
1184,0,4952
1185,0,4943
1186,10,4859
1187,0,4864
1188,0,4867
1189,0,4969
1190,0,4862
1191,0,4976
1192,0,4977
1193,0,4877
1194,0,4868
1195,0,4978
1196,0,4980
1197,0,4990
1198,0,4894
1199,0,4893
1200,0,4898
1201,0,4980
1202,0,4968
1203,0,4894
1204,0,4896
1205,0,4973
1206,0,4899
1207,0,4908
1208,0,4984
1209,0,4978
1210,0,4908
1211,1,4946
1212,0,4892
1213,0,4951
1214,0,4955
1215,0,4904
1216,0,4918
1217,0,4983
1218,0,4986
1219,0,4927
1220,0,4984
1221,0,4993
1222,0,4922
1223,0,4982
1224,0,4970
1225,0,4987
1226,0,4921
1227,0,4936
1228,0,4932
1229,0,4938
1230,0,4929
1231,0,5006
1232,0,4938
1233,0,4938
1234,0,5005
1235,0,4943
1236,0,4910
1237,0,5001
1238,0,4917
1239,0,4999
1240,0,4995
1241,0,4942
1242,0,4928
1243,0,4998
1244,0,5001
1245,0,4942
1246,0,4993
1247,0,3064
1248,0,2981
1249,0,4979
1250,0,4986
1251,0,4904
1252,0,4991
1253,0,4908
1254,2,4915
1255,0,4918
1256,0,4981
1257,0,4987
1258,0,4924
1259,0,4923
1260,0,4930
1261,6,4944
1262,0,4948
1263,0,4889
1264,0,4899
1265,0,4910
1266,0,4992
1267,0,4997
1268,0,4989
1269,0,4994
1270,0,4914
1271,0,4980
1272,0,4992
1273,0,4993
1274,0,4988
1275,0,4933
1276,0,4961
1277,0,4940
1278,0,4931
1279,1,4941
1280,0,4974
1281,0,4944
1282,0,4943
1283,0,4944
1284,0,4983
1285,0,4982
1286,0,4094
1287,0,4952
1288,0,4901
1289,0,4911
1290,0,4924
1291,0,4925
1292,0,4924
1293,0,4945
1294,0,4977
1295,0,4943
1296,0,4947
1297,0,5012
1298,0,4954
1299,0,4963
1300,2,4978
1301,0,4981
1302,2,4974
1303,1,5029
1304,0,4977
1305,0,5027
1306,0,5020
1307,0,5039
1308,0,5034
1309,0,4986
1310,0,5034
1311,0,4973
1312,0,4939
1313,0,4940
1314,0,4959
1315,0,4991
1316,0,4973
1317,0,4962
1318,0,4958
1319,0,4964
1320,0,4976
1321,0,4961
1322,0,4972
1323,0,4979
1324,0,4977
1325,0,4981
1326,0,4946
1327,0,4947
1328,0,4935
1329,0,4981
1330,0,4984
1331,0,4980
1332,0,4938
1333,0,4941
1334,0,4974
1335,0,4972
1336,0,4924
1337,0,4997
1338,0,4950
1339,0,4935
1340,0,4935
1341,0,4931
1342,0,4979
1343,0,4988
1344,0,4924
1345,0,4927
1346,0,4966
1347,0,4939
1348,0,4973
1349,0,4980
1350,0,4988
1351,0,4981
1352,0,4950
1353,0,4951
1354,0,4936
1355,0,4967
1356,0,4940
1357,0,4982
1358,0,5001
1359,0,4967
1360,0,4960
1361,0,4966
1362,0,4973
1363,0,4920
1364,0,4977
1365,0,4968
1366,0,4958
1367,0,4906
1368,0,4952
1369,0,4965
1370,0,4905
1371,0,4894
1372,0,4890
1373,0,4940
1374,0,4924
1375,0,4888
1376,0,4942
1377,0,4904
1378,0,4897
1379,0,4905
1380,0,4904
1381,0,4965
1382,0,4913
1383,0,4902
1384,0,4946
1385,0,4897
1386,2,4917
1387,0,4853
1388,0,4946
1389,0,4940
1390,0,4946
1391,0,4871
1392,0,4943
1393,0,4959
1394,0,4960
1395,0,4973
1396,0,4879
1397,0,4870
1398,0,4872
1399,0,4878
1400,0,4953
1401,0,4946
1402,0,4936
1403,0,4951
1404,0,4868
1405,0,4943
1406,0,4868
1407,0,4871
1408,0,4926
1409,0,4934
1410,0,4927
1411,13,4814
1412,0,4889
1413,0,4890
1414,0,4900
1415,0,4830
1416,0,4898
1417,0,4828
1418,0,4832
1419,0,4835
1420,0,4876
1421,0,4838
1422,0,4868
1423,0,4862
1424,0,4856
1425,0,4829
1426,0,4848
1427,0,4876
1428,0,4832
1429,3,4843
1430,0,4838
1431,0,4842
1432,0,4865
1433,0,4847
1434,0,4824
1435,0,4855
1436,5,4778
1437,0,4766
1438,4,4787
1439,0,4754
1440,0,4782
1441,0,4809
1442,0,4852
1443,0,4882
1444,0,4767
1445,0,4806
1446,1,4826
1447,0,4858
1448,0,4862
1449,0,4850
1450,0,4821
1451,0,4892
1452,0,4845
1453,0,4924
1454,0,4844
1455,0,4898
1456,0,4838
1457,3,4845
1458,0,4867
1459,0,4840
1460,0,4840
1461,0,4848
1462,0,4865
1463,0,4867
1464,0,4869
1465,0,4917
1466,1,4919
1467,0,4946
1468,16,4914
1469,0,4925
1470,4,4946
1471,12,4937
1472,0,4898
1473,11,4912
1474,18,4946
1475,0,4859
1476,31,4953
1477,5,4827
1478,2,4913
1479,37,4826
1480,0,4752
1481,0,4714
1482,21,4746
1483,61,4698
1484,6,4647
1485,76,4631
1486,100,4615
1487,1,4574
1488,73,4503
1489,112,4416
1490,6,4402
1491,122,4086
1492,154,3958
1493,0,3900
1494,108,3805
1495,141,4155
1496,0,3810
1497,162,4101
1498,189,4114
1499,1,4118
1500,140,4159
1501,318,3922
1502,4,4183
1503,173,4207
1504,123,4266
1505,2,4262
1506,89,4070
1507,169,4090
1508,0,4376
1509,129,4345
1510,69,4393
1511,3,4390
1512,82,4411
1513,100,4410
1514,2,4405
1515,141,4537
1516,288,4470
1517,9,4527
1518,234,4548
1519,286,4576
1520,4,4552
1521,282,4567
1522,353,4559
1523,0,4410
1524,387,4578
1525,410,4562
1526,2,4556
1527,828,4368
1528,356,4466
1529,13,4458
1530,498,4207
1531,267,4423
1532,0,4125
1533,286,4374
1534,587,4033
1535,9,4378
1536,387,3917
1537,288,4332
1538,4,4348
1539,326,3830
1540,388,4315
1541,9,3790
1542,351,4343
1543,388,3750
1544,0,3777
1545,294,3754
1546,354,4415
1547,8,4473
1548,365,3880
1549,451,3809
1550,27,4367
1551,399,4309
1552,399,3643
1553,14,3686
1554,415,4220
1555,539,3658
1556,4,3662
1557,631,3748
1558,518,4362
1559,7,4399
1560,713,4016
1561,496,4578
1562,7,4553
1563,515,4613
1564,471,4125
1565,3,4099
1566,528,4071
1567,563,4463
1568,3,4424
1569,497,4311
1570,557,4374
1571,6,4095
1572,639,4390
1573,830,4151
1574,22,4452
1575,882,4118
1576,929,4026
1577,6,3974
1578,805,3860
1579,784,4329
1580,37,3796
1581,830,4400
1582,951,3831
1583,2,3824
1584,942,4444
1585,903,4002
1586,58,3983
1587,988,4068
1588,641,4627
1589,50,4633
1590,648,4589
1591,704,4383
1592,8,4442
1593,765,4487
1594,680,4451
1595,20,4673
1596,587,4454
1597,529,4771
1598,11,4532
1599,621,4799
1600,610,4630
1601,78,4869
1602,537,4975
1603,570,4987
1604,71,5021
1605,560,4651
1606,541,4868
1607,92,4617
1608,609,4736
1609,777,4464
1610,54,4707
1611,694,4428
1612,715,4450
1613,66,4757
1614,527,4646
1615,545,4737
1616,108,4931
1617,428,4897
1618,459,4546
1619,51,4819
1620,409,4795
1621,425,4422
1622,38,4808
1623,474,4380
1624,518,4551
1625,67,4379
1626,474,4418
1627,460,4358
1628,72,4304
1629,529,4230
1630,479,4268
1631,166,4010
1632,443,4268
1633,501,4386
1634,174,4011
1635,429,4212
1636,367,4154
1637,119,4462
1638,294,4268
1639,336,4337
1640,135,4319
1641,323,4281
1642,323,4341
1643,163,4552
1644,376,4523
1645,445,4232
1646,114,4200
1647,409,4137
1648,467,4313
1649,85,4009
1650,424,4367
1651,503,3945
1652,86,4260
1653,512,3913
1654,464,3883
1655,120,3895
1656,524,3878
1657,449,4450
1658,98,4458
1659,380,4092
1660,393,4454
1661,110,4454
1662,573,4151
1663,539,4428
1664,79,4436
1665,419,3915
1666,342,4324
1667,148,4355
1668,363,4031
1669,292,4380
1670,136,4364
1671,328,4323
1672,388,3900
1673,133,4243
1674,302,4291
1675,210,4252
1676,124,4130
1677,291,4234
1678,178,4422
1679,76,4408
1680,224,4244
1681,200,4166
1682,162,3745
1683,341,3545
1684,292,3272
1685,85,3252
1686,234,3730
1687,221,3668
1688,126,3745
1689,253,3302
1690,323,3453
1691,124,4082
1692,230,4143
1693,172,4223
1694,139,3689
1695,144,4290
1696,263,4318
1697,124,3829
1698,228,4377
1699,208,4355
1700,171,3959
1701,450,4010
1702,212,4303
1703,173,4392
1704,210,4051
1705,182,4036
1706,216,4036
1707,245,4393
1708,231,4025
1709,183,4061
1710,210,4357
1711,251,3876
1712,194,4247
1713,335,3861
1714,251,4304
1715,173,3751
1716,376,3681
1717,212,4400
1718,132,4442
1719,274,3635
1720,246,4310
1721,154,4250
1722,372,3661
1723,393,4299
1724,142,3735
1725,382,3771
1726,360,3785
1727,119,3760
1728,242,3725
1729,221,3652
1730,164,4128
1731,172,3669
1732,110,3631
1733,144,3686
1734,196,3753
1735,237,4141
1736,55,3734
1737,198,3716
1738,288,3676
1739,117,4052
1740,149,4012
1741,239,3712
1742,141,3963
1743,97,3724
1744,88,3652
1745,116,3600
1746,38,3516
1747,66,3463
1748,78,3481
1749,164,3796
1750,111,3867
1751,71,3821
1752,112,3770
1753,87,3211
1754,106,3158
1755,163,3735
1756,181,3815
1757,148,3875
1758,223,4014
1759,243,4054
1760,95,4030
1761,223,4122
1762,243,3630
1763,70,3633
1764,151,3763
1765,129,3885
1766,164,3935
1767,200,4387
1768,190,4080
1769,126,4126
1770,266,4384
1771,147,4371
1772,137,4126
1773,198,4347
1774,155,4327
1775,161,4080
1776,180,4025
1777,223,3888
1778,304,4330
1779,140,3820
1780,191,3722
1781,209,3727
1782,227,3715
1783,236,4076
1784,151,4118
1785,201,4101
1786,111,3551
1787,97,3536
1788,44,3490
1789,170,4118
1790,78,3450
1791,146,3512
1792,162,4156
1793,39,4202
1794,119,3606
1795,107,4283
1796,111,3670
1797,179,4179
1798,193,4169
1799,130,4242
1800,166,4364
1801,302,4053
1802,68,4114
1803,174,4337
1804,152,4110
1805,84,4245
1806,155,4061
1807,127,4319
1808,86,4055
1809,210,4027
1810,171,4017
1811,130,4308
1812,231,4341
1813,159,4398
1814,144,4421
1815,214,4433
1816,177,4347
1817,21,4073
1818,223,4021
1819,61,4078
1820,160,4379
1821,125,4053
1822,110,4036
1823,213,4513
1824,129,4059
1825,211,4454
1826,219,4403
1827,396,4058
1828,241,4110
1829,318,4411
1830,156,4110
1831,184,4343
1832,324,4070
1833,140,4407
1834,218,4291
1835,263,4327
1836,137,4298
1837,142,4257
1838,196,4058
1839,210,4208
1840,247,4229
1841,144,4052
1842,171,4050
1843,104,4044
1844,173,4417
1845,168,4414
1846,99,4298
1847,58,4276
1848,87,4235
1849,78,3832
1850,68,3828
1851,63,4251
1852,94,3767
1853,72,4246
1854,118,4301
1855,72,3844
1856,56,4351
1857,104,3905
1858,103,3977
1859,60,4486
1860,117,4567
1861,87,4634
1862,75,4174
1863,92,4539
1864,107,4483
1865,50,4079
1866,73,4308
1867,72,3873
1868,20,3745
1869,120,3692
1870,30,3909
