Frame Number,Moving Density,Queue Density
173,6,4650
3034,6,4395
174,0,4640
3035,75,4439
175,0,4648
3036,91,4409
176,1,4631
3037,2,4447
177,0,4639
3038,94,4488
178,0,4645
3039,52,4546
179,0,4645
180,0,4658
3040,4,4540
181,0,4676
3041,86,4575
182,0,4699
3042,117,4614
183,0,4697
3043,2,4617
184,0,4683
3044,65,4637
185,12,4700
3045,41,4658
186,0,4684
3046,0,4619
187,1,4685
3047,20,4655
188,0,4696
3048,22,4674
189,0,4702
3049,0,4687
190,0,4699
3050,9,4712
191,0,4695
3051,19,4681
192,0,4699
3052,0,4685
193,0,4703
3053,1,4657
194,0,4707
3054,2,4668
195,0,4703
196,0,4707
3055,4,4656
197,0,4723
3056,0,4602
198,0,4720
3057,6,4539
199,0,4710
3058,8,4522
200,0,4715
3059,12,4461
201,0,4711
3060,21,4471
202,0,4716
3061,58,4490
203,0,4721
3062,30,4568
204,0,4732
3063,14,4622
205,0,4732
3064,113,4690
206,1,4717
3065,29,4770
207,0,4713
3066,47,4830
208,0,4707
3067,103,4808
209,0,4705
3068,27,4786
210,0,4707
3069,45,4826
211,0,4710
3070,68,4810
212,0,4709
3071,30,4850
213,0,4707
3072,16,4881
214,0,4696
3073,47,4898
215,0,4697
3074,40,4873
216,0,4691
3075,26,4867
217,0,4687
3076,3,4862
218,0,4682
3077,11,4828
219,0,4680
3078,38,4826
220,0,4677
3079,8,4846
221,0,4674
3080,81,4843
222,1,4675
3081,68,4818
223,0,4671
3082,3,4792
224,0,4681
3083,68,4744
225,0,4689
3084,57,4733
226,0,4681
3085,7,4704
227,0,4685
3086,31,4675
228,0,4687
3087,21,4681
229,0,4685
3088,4,4687
230,0,4683
3089,38,4642
231,0,4685
3090,59,4665
232,0,4691
3091,2,4627
233,0,4701
3092,99,4630
234,0,4696
3093,79,4654
235,3,4705
3094,1,4674
236,0,4708
3095,71,4677
237,0,4715
3096,51,4650
238,0,4719
3097,1,4662
239,0,4711
3098,77,4628
240,0,4706
3099,49,4592
241,4,4682
3100,0,4567
242,1,4678
3101,8,4499
243,0,4675
3102,11,4467
244,0,4680
3103,0,4454
245,0,4679
3104,0,4449
246,0,4670
3105,3,4462
247,0,4677
3106,0,4469
248,0,4682
3107,13,4489
249,0,4688
3108,0,4500
250,0,4685
3109,0,4494
251,0,4686
3110,1,4482
252,0,4686
3111,0,4527
253,0,4689
3112,0,4541
254,0,4694
255,0,4695
3113,0,4565
256,0,4695
3114,0,4573
257,0,4681
3115,0,4577
258,0,4684
3116,0,4602
259,0,4690
3117,0,4620
260,0,4693
3118,0,4630
261,0,4686
3119,0,4638
262,0,4688
3120,0,4669
263,0,4684
3121,0,4679
264,0,4689
3122,0,4673
265,0,4688
3123,0,4680
266,0,4686
267,0,4692
3124,0,4686
268,0,4689
3125,1,4690
269,0,4694
3126,15,4733
270,0,4664
3127,0,4727
271,0,4668
3128,0,4735
272,0,4661
3129,0,4736
273,0,4654
3130,0,4725
274,0,4653
3131,6,4733
275,0,4661
3132,9,4721
276,0,4664
3133,0,4746
277,0,4664
3134,0,4750
278,0,4664
3135,4,4697
279,0,4664
3136,0,4714
280,0,4653
3137,7,4699
281,0,4660
282,0,4659
3138,13,4721
283,0,4660
3139,1,4704
284,0,4657
3140,6,4707
285,0,4653
3141,0,4723
286,0,4655
3142,2,4723
287,0,4659
3143,2,4739
288,0,4665
3144,0,4747
289,0,4671
3145,0,4735
290,0,4681
3146,0,4754
291,0,4681
3147,0,4759
292,0,4684
3148,0,4756
293,0,4683
3149,0,4772
294,0,4685
3150,0,4779
295,1,4691
3151,0,4779
296,0,4693
3152,0,4780
297,0,4687
3153,0,4806
298,0,4690
3154,0,4786
299,0,4702
3155,0,4810
300,0,4702
3156,0,4827
301,0,4698
3157,0,4831
302,0,4703
303,0,4694
3158,1,4849
304,0,4709
3159,0,4850
305,0,4708
3160,0,4832
306,0,4713
3161,0,4844
307,0,4709
3162,0,4839
308,0,4711
3163,0,4842
309,0,4716
3164,0,4850
310,0,4705
3165,0,4856
311,0,4715
3166,0,4851
312,0,4709
3167,0,4882
313,0,4724
3168,0,4880
314,0,4718
3169,0,4902
315,0,4715
3170,0,4929
316,0,4718
3171,0,4916
317,0,4708
3172,0,4918
318,0,4717
3173,0,4936
319,1,4705
3174,0,4939
320,6,4668
3175,0,4954
321,0,4673
3176,10,4968
322,0,4676
3177,1,5000
323,0,4677
3178,0,5004
324,0,4682
3179,0,5030
325,0,4692
3180,5,5077
326,0,4687
3181,0,5083
327,0,4696
3182,1,5098
328,0,4709
3183,5,5127
329,0,4705
330,0,4705
3184,0,5150
331,0,4715
3185,0,5105
332,0,4712
3186,0,5082
333,0,4713
3187,0,5100
334,0,4711
3188,2,5121
335,0,4717
3189,8,5147
336,0,4722
3190,0,5145
337,0,4723
3191,0,5176
338,0,4719
3192,0,5194
339,0,4716
3193,0,5216
340,0,4735
3194,0,5220
341,0,4753
3195,0,5268
342,4,4763
3196,0,5271
343,0,4761
3197,1,5289
344,3,4754
3198,0,5278
345,8,4717
3199,0,5305
346,1,4737
3200,0,5317
347,0,4735
3201,0,5325
348,0,4740
3202,0,5327
349,0,4745
3203,0,5324
350,0,4725
3204,0,5341
351,1,4722
3205,0,5350
352,0,4713
3206,0,5353
353,0,4705
3207,0,5377
354,15,4692
3208,0,5382
355,0,4702
356,1,4720
3209,0,5381
357,21,4732
3210,0,5361
358,8,4746
3211,0,5393
359,0,4745
3212,0,5383
360,12,4750
3213,0,5392
361,21,4746
3214,0,5404
362,51,4757
3215,0,5402
363,0,4756
3216,0,5411
364,21,4759
3217,0,5399
365,19,4763
3218,0,5390
366,5,4770
3219,2,5389
367,55,4774
3220,0,5378
368,63,4769
3221,0,5377
369,0,4765
3222,1,5390
370,93,4765
3223,0,5383
371,77,4763
372,0,4773
3224,0,5389
373,59,4784
3225,2,5384
374,68,4786
3226,0,5393
375,0,4786
3227,0,5388
376,77,4778
3228,0,5374
377,60,4777
3229,0,5382
378,0,4769
3230,0,5373
379,57,4773
3231,0,5372
380,18,4777
3232,0,5373
381,0,4772
3233,0,5370
382,8,4765
3234,0,5380
383,1,4758
3235,1,5326
384,0,4752
3236,0,5335
385,4,4754
3237,0,5343
386,3,4752
3238,0,5350
387,12,4752
3239,0,5336
388,0,4750
3240,0,5347
389,2,4751
3241,0,5345
390,17,4759
3242,0,5353
391,0,4774
3243,0,5364
392,12,4786
3244,0,5363
393,17,4776
3245,0,5365
394,5,4791
3246,0,5370
395,4,4769
3247,0,5369
396,40,4777
3248,0,5368
397,5,4754
3249,0,5392
398,15,4766
3250,0,5362
399,71,4767
3251,0,5371
400,34,4762
3252,0,5369
401,41,4755
3253,0,5372
402,83,4763
3254,1,5370
403,45,4778
3255,7,5367
404,49,4777
3256,0,5362
405,77,4772
3257,0,5365
406,48,4760
3258,0,5373
407,63,4730
408,44,4726
3259,0,5367
409,56,4726
3260,1,5372
410,38,4727
3261,0,5370
411,48,4734
3262,0,5382
412,29,4747
3263,0,5392
413,30,4744
3264,0,5398
414,31,4743
3265,0,5390
415,34,4752
3266,0,5396
416,46,4761
3267,0,5394
417,23,4724
3268,0,5399
418,55,4727
3269,0,5402
419,44,4750
3270,0,5402
420,32,4730
3271,0,5407
421,50,4754
3272,0,5413
422,85,4769
3273,0,5412
423,72,4770
3274,0,5416
424,96,4750
3275,0,5408
425,73,4762
3276,0,5408
426,68,4754
3277,0,5405
427,135,4748
3278,0,5398
428,140,4743
3279,0,5399
429,66,4742
3280,0,5406
430,93,4727
3281,0,5407
431,89,4680
3282,0,5404
432,77,4692
3283,0,5395
433,130,4699
3284,0,5393
434,147,4707
3285,0,5329
435,51,4690
436,124,4672
3286,0,5329
437,128,4640
3287,0,5333
438,21,4654
3288,0,5315
439,118,4647
3289,0,5324
440,134,4654
3290,0,5321
441,18,4667
3291,0,5319
442,104,4662
3292,0,5323
443,110,4622
3293,0,5323
444,7,4631
3294,0,5329
445,82,4537
3295,0,5324
446,168,4518
3296,0,5318
447,0,4524
3297,0,5322
448,189,4527
3298,0,5326
449,228,4534
3299,0,5329
450,0,4521
3300,0,5331
451,195,4508
3301,0,5329
452,189,4489
3302,0,5335
453,0,4496
3303,0,5331
454,166,4465
3304,0,5329
455,169,4445
3305,0,5329
456,0,4440
3306,0,5336
457,89,4446
3307,0,5346
458,75,4437
3308,0,5340
459,0,4447
3309,0,5343
460,28,4453
3310,0,5286
461,1,4422
462,0,4416
3311,0,5285
463,0,4407
3312,0,5283
464,1,4400
3313,0,5283
465,0,4406
3314,0,5285
466,0,4397
3315,0,5293
467,0,4399
3316,0,5303
468,0,4401
3317,0,5304
469,0,4392
3318,0,5308
470,5,4319
3319,0,5304
471,0,4324
3320,0,5310
472,0,4331
3321,0,5318
473,0,4331
3322,0,5311
474,0,4351
3323,0,5312
475,0,4337
476,0,4344
3324,0,5324
477,0,4340
3325,0,5314
478,0,4339
3326,0,5320
479,0,4334
3327,0,5314
480,0,4338
3328,0,5313
481,0,4322
3329,0,5326
482,0,4328
3330,0,5327
483,0,4319
3331,0,5333
484,0,4334
3332,0,5341
485,0,4340
3333,0,5362
486,0,4325
3334,0,5359
487,0,4314
488,0,4311
3335,0,5293
489,0,4319
3336,0,5306
490,0,4325
3337,0,5316
491,0,4323
3338,0,5313
492,0,4308
3339,0,5319
493,0,4316
3340,0,5330
494,0,4331
3341,0,5327
495,1,4265
3342,0,5339
496,0,4286
3343,0,5327
497,0,4282
3344,0,5335
498,0,4284
3345,0,5318
499,11,4272
3346,0,5334
500,11,4264
501,50,4253
3347,0,5322
502,5,4213
3348,0,5321
503,17,4245
3349,0,5322
504,38,4273
3350,0,5323
505,7,4374
3351,0,5328
506,58,4445
3352,0,5333
507,167,4464
3353,0,5341
508,12,4528
3354,0,5349
509,52,4541
3355,0,5357
510,185,4570
3356,0,5362
511,58,4598
512,38,4630
3357,0,5371
513,201,4640
3358,0,5372
514,35,4717
3359,0,5372
515,34,4706
3360,0,5365
516,138,4714
3361,0,5378
517,33,4685
3362,0,5361
518,24,4667
3363,0,5371
519,33,4680
3364,0,5382
520,30,4622
3365,0,5367
521,25,4599
3366,0,5385
522,8,4580
3367,0,5387
523,7,4558
3368,0,5378
524,9,4546
3369,0,5379
525,4,4545
3370,0,5367
526,28,4550
3371,0,5360
527,6,4526
3372,0,5357
528,0,4518
3373,0,5362
529,21,4499
3374,0,5363
530,17,4477
3375,0,5367
531,1,4471
3376,0,5362
532,18,4477
3377,0,5369
533,29,4465
3378,0,5363
534,0,4455
3379,0,5358
535,0,4436
3380,0,5364
536,76,4415
537,0,4399
3381,0,5360
538,20,4354
3382,0,5363
539,30,4293
3383,0,5366
540,0,4283
3384,0,5367
541,34,4266
3385,0,5339
542,31,4228
3386,0,5346
543,0,4208
3387,0,5333
544,2,4217
3388,0,5345
545,5,4212
3389,0,5354
546,1,4226
3390,0,5352
547,44,4246
548,11,4269
3391,0,5361
549,0,4284
3392,0,5356
550,9,4334
3393,0,5353
551,0,4364
3394,0,5349
552,1,4382
3395,0,5351
553,0,4386
3396,0,5355
554,0,4387
3397,0,5361
555,0,4386
3398,0,5364
556,0,4425
3399,0,5367
557,0,4447
3400,0,5367
558,0,4467
3401,0,5362
559,5,4481
3402,6,5359
560,0,4487
3403,0,5364
561,0,4489
3404,0,5364
562,0,4468
3405,0,5361
563,0,4506
3406,0,5365
564,0,4500
3407,0,5357
565,0,4488
3408,0,5345
566,0,4484
3409,0,5341
567,0,4499
3410,0,5332
568,1,4528
3411,0,5325
569,38,4557
3412,0,5333
570,1,4553
3413,0,5338
571,59,4567
3414,0,5335
572,29,4607
573,0,4626
3415,0,5333
574,33,4637
3416,0,5334
575,32,4648
3417,0,5335
576,0,4658
3418,0,5328
577,39,4684
3419,0,5337
578,42,4707
3420,0,5340
579,2,4729
3421,0,5346
580,56,4755
3422,0,5345
581,60,4761
3423,0,5346
582,2,4764
3424,0,5342
583,78,4755
584,58,4744
3425,0,5339
585,1,4746
3426,0,5340
586,71,4751
3427,0,5345
587,114,4752
3428,0,5346
588,4,4769
3429,0,5341
589,128,4747
3430,0,5344
590,113,4739
3431,0,5342
591,3,4731
3432,0,5339
592,147,4713
3433,0,5337
593,143,4700
3434,0,5340
594,15,4695
3435,0,5265
595,112,4650
3436,0,5264
596,120,4677
3437,0,5268
597,0,4675
598,102,4710
3438,0,5266
599,136,4688
3439,0,5277
600,3,4679
3440,0,5277
601,64,4632
3441,0,5288
602,53,4611
3442,0,5288
603,4,4591
3443,0,5292
604,16,4550
3444,0,5293
605,15,4509
3445,0,5294
606,2,4500
3446,0,5296
607,17,4490
3447,0,5299
608,12,4497
609,6,4468
3448,0,5301
610,12,4446
3449,0,5304
611,11,4423
3450,0,5304
612,9,4411
3451,0,5309
613,21,4447
3452,0,5309
614,17,4495
3453,0,5309
615,7,4500
3454,0,5310
616,9,4500
3455,0,5305
617,13,4529
3456,0,5319
618,3,4529
3457,0,5326
619,1,4558
3458,0,5330
620,30,4505
3459,0,5331
621,6,4522
3460,0,5289
622,2,4571
3461,0,5296
623,4,4624
3462,0,5295
624,3,4626
3463,0,5296
625,4,4682
3464,2,5290
626,2,4692
3465,0,5284
627,0,4707
3466,0,5285
628,5,4724
3467,0,5291
629,0,4748
630,0,4765
3468,0,5288
631,0,4797
3469,0,5296
632,2,4802
3470,0,5296
633,0,4817
3471,0,5306
634,6,4848
3472,0,5313
635,8,4890
3473,0,5316
636,1,4898
3474,0,5326
637,4,4926
3475,0,5323
638,0,4941
3476,0,5318
639,0,4955
3477,0,5328
640,0,4964
3478,0,5326
641,3,4991
3479,0,5332
642,0,5010
3480,0,5327
643,0,5019
3481,0,5332
644,6,5060
3482,0,5332
645,7,5047
3483,0,5335
646,12,5090
3484,0,5333
647,3,5130
3485,0,5324
648,0,5127
3486,0,5333
649,2,5154
3487,0,5343
650,11,5165
3488,0,5343
651,0,5165
652,1,5147
3489,0,5334
653,3,5167
3490,0,5337
654,0,5149
3491,0,5340
655,0,5144
3492,0,5334
656,3,5130
3493,0,5338
657,0,5127
3494,0,5342
658,1,5095
3495,0,5340
659,1,5091
3496,0,5343
660,0,5094
3497,0,5348
661,9,5118
3498,0,5347
662,9,5125
3499,0,5353
663,0,5127
3500,0,5364
664,4,5143
3501,0,5370
665,11,5149
3502,0,5362
666,4,5159
3503,0,5362
667,12,5189
3504,0,5363
668,0,5188
3505,0,5361
669,1,5187
3506,0,5365
670,11,5147
3507,0,5363
671,5,5135
3508,0,5371
672,0,5159
3509,0,5370
673,0,5121
674,1,5122
3510,0,5331
675,1,5101
3511,0,5330
676,1,5063
3512,0,5338
677,0,5051
3513,0,5345
678,0,5061
3514,0,5346
679,0,5032
3515,0,5343
680,0,5017
3516,0,5352
681,0,5015
3517,0,5355
682,0,5027
3518,0,5352
683,1,5025
3519,0,5351
684,5,5012
3520,0,5353
685,0,5009
3521,0,5353
686,0,4998
687,0,5006
3522,0,5352
688,0,5028
3523,0,5349
689,3,4998
3524,0,5353
690,0,5011
3525,0,5352
691,0,5012
3526,0,5358
692,0,5017
3527,0,5359
693,0,5016
3528,0,5359
694,0,5005
3529,0,5359
695,0,4929
3530,0,5361
696,0,4958
3531,0,5368
697,0,4945
3532,0,5365
698,0,4951
3533,0,5358
699,0,4965
3534,0,5358
700,3,4960
3535,0,5318
701,0,4924
3536,0,5330
702,0,4922
703,0,4909
3537,0,5333
704,0,4897
3538,0,5331
705,0,4922
3539,0,5331
706,0,4921
3540,0,5319
707,0,4896
3541,0,5322
708,0,4891
3542,0,5324
709,0,4888
3543,0,5325
710,0,4860
3544,0,5322
711,0,4872
3545,0,5306
712,0,4878
713,0,4881
3546,0,5305
714,0,4873
3547,0,5307
715,0,4877
3548,0,5302
716,0,4879
3549,0,5311
717,0,4877
3550,0,5304
718,0,4875
3551,0,5303
719,0,4879
3552,0,5312
720,0,4772
3553,0,5315
721,0,4793
3554,0,5306
722,0,4790
3555,0,5308
723,0,4779
3556,0,5312
724,0,4773
3557,0,5307
725,0,4791
3558,0,5309
726,0,4806
3559,0,5318
727,0,4823
3560,0,5296
728,0,4822
3561,0,5304
729,0,4806
3562,0,5302
730,0,4809
3563,0,5304
731,0,4792
3564,0,5318
732,0,4783
3565,0,5324
733,0,4777
3566,0,5327
734,0,4774
735,0,4767
3567,0,5323
736,0,4769
3568,0,5325
737,0,4759
3569,0,5322
738,0,4753
3570,0,5333
739,0,4768
3571,0,5330
740,0,4756
3572,0,5328
741,0,4761
3573,0,5333
742,0,4754
3574,0,5350
743,0,4755
3575,0,5343
744,0,4753
3576,0,5342
745,0,4704
3577,0,5340
746,0,4696
3578,0,5333
747,0,4710
748,0,4715
3579,0,5328
749,0,4715
3580,0,5331
750,0,4707
3581,0,5331
751,0,4694
3582,0,5321
752,0,4691
3583,0,5313
753,0,4685
3584,0,5308
754,0,4690
3585,0,5304
755,0,4685
3586,0,5300
756,0,4675
757,0,4690
3587,0,5307
758,0,4690
3588,0,5304
759,0,4693
3589,0,5307
760,0,4685
3590,0,5302
761,0,4684
3591,0,5306
762,0,4680
3592,0,5311
763,0,4679
3593,0,5322
764,0,4676
3594,1,5298
765,0,4679
3595,0,5300
766,0,4681
3596,0,5314
767,0,4675
3597,0,5318
768,0,4672
3598,0,5315
769,0,4674
3599,0,5315
770,0,4583
3600,0,5325
771,0,4587
3601,0,5315
772,0,4589
3602,0,5323
773,0,4590
3603,0,5323
774,0,4599
775,0,4606
3604,0,5325
776,0,4608
3605,0,5344
777,0,4625
3606,0,5347
778,0,4617
3607,0,5341
779,0,4616
3608,0,5342
780,0,4615
3609,0,5345
781,0,4625
3610,0,5346
782,1,4620
3611,0,5352
783,0,4621
3612,0,5353
784,0,4625
3613,0,5359
785,1,4608
3614,0,5360
786,0,4603
3615,0,5344
787,17,4578
788,51,4585
3616,0,5354
789,0,4591
3617,0,5353
790,74,4577
3618,0,5357
791,81,4562
3619,0,5331
792,6,4548
3620,0,5342
793,87,4543
3621,0,5351
794,75,4525
3622,0,5359
795,4,4541
3623,0,5370
796,78,4558
3624,0,5360
797,64,4596
3625,0,5353
798,5,4589
3626,0,5346
799,26,4604
3627,0,5341
800,24,4645
801,6,4657
3628,0,5338
802,23,4700
3629,0,5340
803,3,4734
3630,0,5354
804,0,4763
3631,0,5348
805,1,4773
3632,0,5359
806,1,4793
3633,0,5357
807,0,4807
3634,0,5355
808,0,4830
3635,0,5346
809,0,4854
3636,0,5357
810,0,4854
3637,0,5357
811,4,4887
3638,0,5359
812,0,4878
813,0,4909
3639,0,5359
814,3,4926
3640,0,5354
815,1,4929
3641,0,5361
816,0,4926
3642,0,5360
817,6,4924
3643,0,5357
818,0,4933
3644,0,5348
819,0,4933
3645,0,5348
820,0,4876
3646,0,5340
821,0,4861
3647,0,5343
822,0,4858
3648,0,5342
823,0,4836
3649,0,5345
824,0,4856
3650,0,5344
825,0,4865
3651,0,5353
826,0,4874
827,2,4883
3652,0,5360
828,0,4884
3653,0,5362
829,0,4862
3654,0,5362
830,0,4869
3655,0,5351
831,0,4882
3656,0,5359
832,0,4894
3657,0,5369
833,0,4894
3658,0,5373
834,0,4893
3659,0,5373
835,0,4910
3660,0,5361
836,0,4893
837,0,4891
3661,0,5365
838,0,4893
3662,0,5365
839,0,4900
3663,0,5368
840,0,4902
3664,0,5364
841,0,4910
3665,0,5370
842,0,4910
3666,0,5362
843,0,4909
3667,0,5363
844,0,4906
3668,0,5363
845,0,4892
3669,0,5313
846,0,4908
847,0,4914
3670,0,5314
848,0,4905
3671,0,5315
849,0,4905
3672,0,5317
850,0,4918
3673,0,5317
851,0,4907
3674,0,5315
852,0,4904
3675,0,5335
853,0,4907
3676,0,5338
854,1,4919
3677,0,5337
855,0,4907
3678,1,5347
856,0,4907
3679,1,5361
857,0,4920
3680,0,5362
858,0,4919
3681,0,5374
859,0,4936
3682,0,5376
860,0,4933
3683,1,5378
861,0,4929
3684,0,5376
862,0,4924
3685,0,5373
863,0,4913
3686,0,5370
864,0,4916
3687,0,5365
865,0,4925
3688,0,5372
866,0,4928
3689,0,5371
867,0,4928
3690,0,5372
868,0,4932
3691,0,5387
869,0,4933
3692,0,5383
870,0,4906
3693,0,5382
871,0,4913
872,0,4922
3694,3,5363
873,0,4939
3695,0,5365
874,0,4924
3696,0,5377
875,0,4940
3697,0,5373
876,0,4950
3698,0,5380
877,0,4945
3699,0,5387
878,0,4951
3700,0,5391
879,0,4950
3701,0,5397
880,7,4932
3702,0,5379
881,0,4938
3703,0,5378
882,0,4935
3704,0,5383
883,0,4937
3705,0,5364
884,0,4929
3706,0,5386
885,0,4938
886,0,4932
3707,0,5378
887,0,4937
3708,0,5368
888,0,4944
3709,0,5359
889,0,4934
3710,0,5342
890,0,4942
3711,0,5339
891,0,4929
3712,0,5311
892,0,4929
3713,0,5301
893,0,4946
3714,0,5288
894,0,4945
3715,0,5287
895,0,4956
896,0,4957
3716,0,5292
897,0,4961
3717,0,5290
898,0,4954
3718,0,5279
899,0,4964
3719,0,5236
900,0,4966
3720,0,5236
901,0,4968
3721,0,5230
902,0,4967
3722,0,5238
903,0,4961
3723,0,5255
904,0,4960
3724,0,5248
905,0,4941
3725,0,5236
906,0,4944
3726,0,5228
907,0,4945
3727,0,5229
908,0,4934
909,0,4942
3728,0,5242
910,0,4933
3729,0,5231
911,0,4937
3730,0,5237
912,0,4934
3731,0,5254
913,0,4935
3732,0,5257
914,0,4932
3733,0,5255
915,0,4934
3734,0,5247
916,0,4925
3735,0,5256
917,0,4913
3736,0,5250
918,0,4903
3737,0,5233
919,2,4904
3738,0,5250
920,0,4889
3739,0,5242
921,0,4897
3740,0,5252
922,0,4891
3741,0,5248
923,0,4901
3742,0,5262
924,0,4898
3743,0,5265
925,0,4895
3744,0,5239
926,0,4881
3745,0,5226
927,0,4875
3746,1,5219
928,0,4877
3747,0,5240
929,0,4879
3748,0,5222
930,0,4855
3749,0,5219
931,0,4853
3750,0,5212
932,0,4861
3751,0,5219
933,0,4854
934,0,4857
3752,0,5217
935,0,4856
3753,0,5215
936,0,4864
3754,0,5209
937,0,4870
3755,0,5210
938,0,4861
3756,0,5219
939,0,4866
3757,0,5211
940,0,4863
3758,0,5208
941,3,4858
3759,0,5215
942,0,4865
3760,0,5218
943,0,4873
3761,0,5215
944,0,4861
3762,0,5215
945,0,4854
3763,0,5228
946,0,4858
3764,0,5222
947,0,4861
3765,0,5221
948,0,4865
3766,1,5213
949,0,4876
3767,0,5211
950,0,4882
3768,0,5220
951,0,4886
952,0,4883
3769,5,5194
953,0,4902
3770,2,5197
954,0,4900
3771,1,5200
955,0,4858
3772,1,5219
956,0,4856
3773,0,5217
957,0,4850
3774,0,5209
958,0,4850
3775,0,5217
