Frame Number,Moving Density,Queue Density
455,157,4459
456,0,4442
457,96,4440
458,71,4438
459,0,4428
460,32,4454
461,1,4425
462,0,4423
463,1,4421
464,1,4402
465,0,4424
466,0,4405
467,0,4387
468,0,4435
469,0,4392
470,5,4330
471,0,4356
472,0,4342
473,0,4337
474,0,4347
475,0,4356
476,0,4343
477,0,4350
478,0,4343
479,0,4340
480,0,4354
481,0,4335
482,0,4351
483,0,4356
484,0,4349
485,0,4349
486,0,4341
487,0,4325
488,0,4319
489,0,4347
490,0,4341
491,0,4345
492,0,4324
493,0,4333
494,0,4347
495,1,4289
496,0,4307
497,0,4301
498,0,4299
499,9,4291
500,11,4286
501,52,4276
502,4,4229
503,17,4271
504,37,4299
505,6,4387
506,57,4460
507,171,4480
508,12,4536
509,54,4549
510,195,4584
511,62,4590
512,38,4626
513,195,4657
514,32,4715
515,35,4711
516,138,4729
517,34,4699
518,29,4719
519,32,4702
520,30,4633
521,22,4599
522,7,4589
523,7,4544
524,15,4545
525,8,4541
526,30,4546
527,9,4536
528,0,4521
529,24,4473
530,26,4450
531,3,4447
532,24,4454
533,36,4460
534,0,4439
535,0,4417
536,74,4401
537,0,4386
538,29,4331
539,31,4284
540,0,4268
541,31,4231
542,35,4206
543,0,4175
544,4,4197
545,17,4212
546,1,4230
547,35,4245
548,11,4264
549,0,4289
550,10,4336
551,0,4367
552,1,4379
553,0,4392
554,0,4394
555,0,4387
556,0,4416
557,0,4436
558,0,4468
559,4,4480
560,0,4474
561,0,4468
562,0,4451
563,0,4483
564,0,4487
565,0,4482
566,0,4483
567,0,4496
568,0,4504
569,37,4535
570,2,4528
571,57,4538
572,29,4567
573,0,4590
574,38,4605
575,33,4602
576,0,4614
577,32,4649
578,41,4676
579,1,4705
580,57,4727
581,61,4740
582,3,4734
583,71,4722
584,58,4714
585,1,4715
586,81,4723
587,114,4749
588,3,4754
589,126,4732
590,107,4716
591,3,4721
592,136,4686
593,134,4668
594,13,4659
595,107,4633
596,124,4653
597,0,4641
598,97,4665
599,124,4664
600,1,4653
601,60,4613
602,55,4579
603,0,4563
604,17,4528
605,14,4479
606,0,4476
607,16,4470
608,14,4462
609,10,4433
610,16,4403
611,14,4383
612,9,4390
613,19,4419
614,17,4461
615,7,4477
616,11,4490
617,12,4502
618,2,4516
619,5,4551
620,29,4504
621,6,4532
622,4,4568
623,4,4602
624,4,4624
625,5,4674
626,8,4666
627,0,4694
628,4,4711
629,0,4740
