Frame Number,Moving Density,Queue Density
455,478,2976
456,0,2998
457,297,3010
458,172,2999
459,0,2990
460,54,2980
461,8,2978
462,0,2964
463,1,2972
464,2,2975
465,0,2987
466,1,2987
467,0,2983
468,0,2975
469,0,2979
470,9,2996
471,0,2992
472,0,2988
473,0,2986
474,1,2991
475,0,2960
476,0,2989
477,0,2952
478,0,2964
479,0,2945
480,0,2944
481,0,2940
482,0,2946
483,0,2923
484,0,2951
485,0,2936
486,0,2937
487,0,2936
488,0,2928
489,0,2921
490,0,2919
491,0,2916
492,0,2908
493,0,2913
494,0,2912
495,0,2926
496,0,2929
497,0,2897
498,0,2902
499,19,2949
500,22,3017
501,60,3050
502,4,3105
503,2,3179
504,35,3211
505,19,3239
506,42,3303
507,198,3325
508,24,3378
509,20,3448
510,307,3439
511,46,3510
512,79,3530
513,332,3513
514,91,3577
515,93,3597
516,291,3614
517,68,3657
518,88,3670
519,136,3704
520,86,3820
521,52,3857
522,65,3871
523,146,3888
524,157,3920
525,12,3926
526,172,3953
527,182,3968
528,11,3989
529,223,3983
530,197,4009
531,4,4025
532,258,4055
533,212,4026
534,0,4033
535,265,4046
536,223,4043
537,2,4042
538,277,4065
539,309,4064
540,0,4060
541,281,4014
542,318,4057
543,0,4067
544,287,4043
545,175,3999
546,2,4002
547,151,4017
548,25,4009
549,2,3998
550,10,3958
551,19,3932
552,0,3935
553,1,3888
554,0,3922
555,0,3890
556,0,3866
557,0,3875
558,0,3843
559,0,3830
560,0,3805
561,0,3836
562,0,3797
563,0,3799
564,0,3785
565,0,3822
566,6,3776
567,0,3769
568,5,3792
569,47,3816
570,9,3799
571,72,3826
572,73,3844
573,0,3882
574,87,3938
575,67,3966
576,18,3978
577,70,4024
578,65,4074
579,3,4112
580,94,4164
581,98,4208
582,0,4232
583,95,4273
584,96,4291
585,5,4311
586,100,4337
587,103,4352
588,6,4393
589,145,4421
590,215,4462
591,6,4484
592,205,4508
593,225,4627
594,0,4673
595,234,4821
596,234,4913
597,0,4957
598,182,5038
599,138,5128
600,0,5170
601,102,5202
602,78,5279
603,0,5278
604,25,5323
605,22,5347
606,1,5381
607,60,5476
608,5,5564
609,0,5588
610,8,5639
611,28,5643
612,0,5675
613,37,5687
614,24,5692
615,0,5660
616,12,5694
617,2,5706
618,0,5723
619,14,5736
620,34,5816
621,0,5812
622,17,5815
623,1,5816
624,0,5820
625,1,5807
626,6,5820
627,0,5803
628,0,5828
629,0,5849
630,5,5842
631,0,5879
632,1,5907
633,0,5886
634,0,5907
635,0,5927
636,0,5936
637,4,5940
638,0,5942
639,0,5938
640,1,5940
641,0,5956
642,0,5952
643,9,5952
644,0,5957
645,0,6020
646,4,6021
647,10,6044
648,0,6036
649,5,6040
650,8,6054
651,0,6037
652,4,6031
653,0,6063
654,0,6068
655,8,6076
656,2,6084
657,1,6098
658,3,6073
659,0,6065
660,0,6083
661,0,6100
662,3,6093
663,2,6104
664,0,6102
665,4,6085
666,0,6084
667,0,6088
668,0,6127
669,0,6138
670,1,6086
671,0,6071
672,0,6094
673,4,6063
674,2,6084
675,0,6076
676,0,6081
677,1,6065
678,0,6100
679,0,6079
680,0,6123
681,0,6112
682,0,6165
683,0,6127
684,0,6109
685,1,6136
686,2,6124
687,0,6153
688,0,6104
689,0,6127
690,0,6122
691,0,6119
692,0,6148
693,4,6139
694,0,6115
695,2,6199
696,0,6161
697,0,6143
698,0,6158
699,0,6159
700,1,6152
701,0,6158
702,1,6169
703,0,6162
704,0,6162
705,0,6146
706,0,6136
707,0,6163
708,0,6155
709,0,6143
710,0,6142
711,2,6132
712,0,6133
713,0,6134
714,0,6127
715,0,6161
716,0,6147
717,0,6155
718,0,6155
719,0,6151
720,17,6115
721,0,6108
722,0,6107
723,0,6124
724,9,6142
725,0,6142
726,0,6129
727,1,6153
728,0,6129
729,0,6122
730,0,6132
731,0,6151
732,0,6151
733,0,6137
734,0,6139
735,0,6135
736,0,6137
737,0,6139
738,0,6153
739,0,6146
740,0,6136
741,0,6137
742,0,6129
743,0,6136
744,0,6140
745,0,6173
746,0,6183
747,0,6184
748,0,6177
749,0,6174
750,0,6158
751,0,6167
752,0,6176
753,0,6169
754,0,6167
755,0,6159
756,0,6151
757,0,6143
758,0,6146
759,0,6137
760,0,6134
761,0,6142
762,0,6155
763,0,6144
764,0,6147
765,0,6141
766,0,6149
767,0,6155
768,0,6163
769,0,6161
770,3,6193
771,0,6186
772,0,6191
773,0,6181
774,0,6197
775,0,6188
776,0,6187
777,0,6183
778,0,6198
779,0,6201
780,0,6210
781,0,6205
782,0,6205
783,0,6203
784,0,6198
785,0,6204
786,0,6207
787,6,6221
788,27,6201
789,0,6198
790,76,6198
791,124,6201
792,0,6201
793,147,6198
794,151,6203
795,0,6166
796,140,6173
797,105,6165
798,0,6157
799,96,6151
800,29,6135
801,0,6113
802,25,6092
803,16,6065
804,2,6063
805,5,6052
806,0,6058
807,0,6064
808,2,6064
809,0,6070
810,0,6059
811,0,6073
812,0,6077
813,0,6111
814,2,6126
815,0,6139
816,0,6135
817,0,6147
818,0,6192
819,0,6190
820,0,6275
821,0,6252
822,0,6258
823,0,6267
824,0,6296
825,0,6318
826,0,6341
827,0,6359
828,0,6365
829,0,6370
830,0,6395
831,1,6381
832,0,6388
833,0,6397
834,0,6407
835,0,6425
836,0,6418
837,0,6409
838,0,6413
839,0,6434
840,0,6428
841,0,6421
842,0,6417
843,0,6418
844,0,6425
845,0,6428
846,0,6429
847,0,6434
848,0,6430
849,0,6429
850,0,6427
851,0,6428
852,0,6420
853,0,6423
854,0,6426
855,0,6423
856,0,6420
857,0,6421
858,0,6426
859,0,6437
860,0,6420
861,0,6416
862,0,6411
863,0,6416
864,0,6410
865,0,6414
866,0,6419
867,0,6414
868,0,6409
869,0,6399
870,1,6419
871,0,6430
872,0,6434
873,0,6421
874,0,6425
875,0,6435
876,0,6442
877,0,6419
878,0,6427
879,0,6432
880,1,6394
881,0,6382
882,0,6394
883,0,6390
884,0,6386
885,0,6388
886,0,6405
887,1,6391
888,0,6396
889,0,6395
890,0,6396
891,0,6390
892,0,6389
893,0,6393
894,0,6395
895,0,6404
896,0,6399
897,0,6410
898,0,6419
899,0,6429
900,0,6440
901,0,6443
902,0,6442
903,0,6440
904,0,6438
905,0,6428
906,0,6413
907,0,6414
908,0,6424
909,0,6432
910,0,6443
911,0,6449
912,0,6444
913,0,6433
914,0,6436
915,0,6437
916,0,6438
917,1,6421
918,0,6408
919,0,6407
920,0,6402
921,0,6400
922,0,6403
923,0,6402
924,0,6393
925,0,6388
926,0,6379
927,0,6380
928,0,6388
929,0,6390
930,3,6401
931,0,6399
932,0,6409
933,0,6418
934,0,6404
935,0,6418
936,0,6411
937,0,6417
938,0,6416
939,0,6412
940,0,6423
941,0,6445
942,0,6431
943,0,6424
944,0,6427
945,0,6435
946,0,6427
947,0,6426
948,0,6411
949,0,6420
950,0,6414
951,0,6424
952,0,6427
953,0,6412
954,0,6409
955,0,6425
956,0,6411
957,0,6397
958,0,6388
959,0,6387
960,0,6392
961,0,6406
962,0,6410
963,0,6409
964,0,6413
965,0,6414
966,0,6413
967,0,6408
968,0,6413
969,0,6422
970,0,6416
971,0,6409
972,0,6400
973,3,6397
974,1,6388
975,0,6385
976,0,6373
977,0,6372
978,0,6372
